Date,Time,Temp,WS,WD,Pressure,Humidity,Rain Daily,Sol Rad
 01/01/22, 12:15:00,10.1,1.9,212,824.2,67,0,442
 01/01/22, 12:30:00,10.5,1.8,165,824.1,67,0,452
 01/01/22, 12:45:00,11.2,2.2,169,823.9,68,0,155
 01/01/22, 13:00:00,9.9,2.6,153,823.7,74,0,413
 01/01/22, 13:15:00,10.8,2.2,222,823.5,72,0,188
 01/01/22, 13:30:00,10.1,1.8,203,823.4,72,0,348
 01/01/22, 13:45:00,9.1,1.6,207,823.3,78,0,180
 01/01/22, 14:00:00,9.4,1.7,222,823.3,78,0,472
 01/01/22, 14:15:00,10.2,1.7,224,823.1,75,0,430
 01/01/22, 14:30:00,10.3,1.8,209,823,76,0,185
 01/01/22, 14:45:00,9.3,2,227,822.9,81,0,123
 01/01/22, 15:00:00,8.6,1.4,163,822.8,84,0,94
 01/01/22, 15:15:00,8.5,0.9,149,822.7,85,0,159
 01/01/22, 15:30:00,8.5,1.3,179,822.6,85,0,130
 01/01/22, 15:45:00,7.5,0.8,187,822.6,90,0,49
 01/01/22, 16:00:00,6.4,1.1,151,822.6,93,0,18
 01/01/22, 16:15:00,6,0.3,359,822.6,95,0,24
 01/01/22, 16:30:00,6.1,0.6,95,822.6,95,0,22
 01/01/22, 16:45:00,6.2,0.8,120,822.5,95,0,14
 01/01/22, 17:00:00,5.8,0.7,343,822.4,95,0,6
 01/01/22, 17:15:00,5.3,1,344,822.3,95,0,0
 01/01/22, 17:30:00,5.4,0.8,356,822.3,92,0,0
 01/01/22, 17:45:00,5.6,1.1,10,822.3,90,0,0
 01/01/22, 18:00:00,5.6,1,336,822.4,90,0,0
 01/01/22, 18:15:00,5.7,0.5,341,822.6,89,0,0
 01/01/22, 18:30:00,5.5,4.1,7,822.6,90,0,0
 01/01/22, 18:45:00,5.7,0.8,11,822.8,89,0,0
 01/01/22, 19:00:00,5.5,0.7,333,822.9,90,0,0
 01/01/22, 19:15:00,5.6,0.5,268,823,89,0,0
 01/01/22, 19:30:00,5.3,1,19,823.2,90,0,0
 01/01/22, 19:45:00,5.5,1.3,22,823.2,90,0,0
 01/01/22, 20:00:00,5.3,0.2,359,823.4,90,0,0
 01/01/22, 20:15:00,5.5,0.6,242,823.6,89,0,0
 01/01/22, 20:30:00,5.3,0.3,359,823.7,89,0,0
 01/01/22, 20:45:00,5.3,0.3,359,823.7,88,0,0
 01/01/22, 21:00:00,5.3,2.2,9,823.8,88,0,0
 01/01/22, 21:15:00,5.5,0.8,305,823.9,85,0,0
 01/01/22, 21:30:00,5.2,1.4,354,823.8,87,0,0
 01/01/22, 21:45:00,5.1,1,35,823.8,61,0,0
 01/01/22, 22:00:00,5.6,1,31,823.8,63,0,0
 01/01/22, 22:15:00,5.4,1.1,2,823.8,62,0,0
 01/01/22, 22:30:00,5.5,2.2,358,823.8,67,0,0
 01/01/22, 22:45:00,5.7,1,348,823.7,56,0,0
 01/01/22, 23:00:00,5.7,2.8,7,823.6,67,0,0
 01/01/22, 23:15:00,5.3,4.7,9,823.4,72,0,0
 01/01/22, 23:30:00,6,2.8,16,823.4,59,0,0
 01/01/22, 23:45:00,6.1,2.3,17,823.4,69,0,0
 02/01/22, 00:00:00,6.3,0.9,22,823.3,60,0,0
 02/01/22, 00:15:00,6.4,0.9,275,823.3,68,0,0
 02/01/22, 00:30:00,6.6,0.4,359,823.1,39,0,0
 02/01/22, 00:45:00,6.9,1.9,20,823,54,0,0
 02/01/22, 01:00:00,6.6,0.9,280,822.9,60,0,0
 02/01/22, 01:15:00,6.4,1.1,315,822.9,59,0,0
 02/01/22, 01:30:00,6.2,2.1,16,822.8,57,0,0
 02/01/22, 01:45:00,6.7,0.9,335,822.7,50,0,0
 02/01/22, 02:00:00,7,1.9,14,822.5,49,0,0
 02/01/22, 02:15:00,7.4,1.7,275,822.4,47,0,0
 02/01/22, 02:30:00,7.3,1.5,289,822.4,49,0,0
 02/01/22, 02:45:00,7.3,1.3,311,822.3,43,0,0
 02/01/22, 03:00:00,7.1,0.8,294,822.1,45,0,0
 02/01/22, 03:15:00,7.3,1,329,822,46,0,0
 02/01/22, 03:30:00,7,1,301,822,45,0,0
 02/01/22, 03:45:00,7,0.9,343,821.9,56,0,0
 02/01/22, 04:00:00,6.8,1.1,16,821.8,55,0,0
 02/01/22, 04:15:00,7.2,1.1,347,821.7,54,0,0
 02/01/22, 04:30:00,6.9,0.9,329,821.7,51,0,0
 02/01/22, 04:45:00,6.8,1.7,20,821.6,47,0,0
 02/01/22, 05:00:00,7.1,1,306,821.7,49,0,0
 02/01/22, 05:15:00,7.1,1.1,290,821.7,45,0,0
 02/01/22, 05:30:00,7,0.2,359,821.8,47,0,0
 02/01/22, 05:45:00,7,0.3,359,821.9,49,0,0
 02/01/22, 06:00:00,6.8,1.4,25,822,47,0,0
 02/01/22, 06:15:00,6.5,1.1,313,822.2,48,0,0
 02/01/22, 06:30:00,6.5,1.3,324,822.4,47,0,0
 02/01/22, 06:45:00,6.5,1.6,302,822.5,50,0,0
 02/01/22, 07:00:00,6.6,0.7,347,822.5,49,0,0
 02/01/22, 07:15:00,6.3,1,318,822.5,53,0,0
 02/01/22, 07:30:00,7,0.8,304,822.7,46,0,37
 02/01/22, 07:45:00,8.1,0.5,239,822.9,47,0,67
 02/01/22, 08:00:00,8.7,0.5,193,823.1,49,0,94
 02/01/22, 08:15:00,9.5,0.8,332,823.3,50,0,97
 02/01/22, 08:30:00,10.1,1.1,183,823.5,48,0,158
 02/01/22, 08:45:00,9.8,1.4,179,823.6,47,0,174
 02/01/22, 09:00:00,9.8,1.6,20,823.7,49,0,228
 02/01/22, 09:15:00,10.5,1.8,126,823.9,48,0,254
 02/01/22, 09:30:00,10.8,1.6,191,824.1,48,0,278
 02/01/22, 09:45:00,11.2,2.1,24,824.2,46,0,299
 02/01/22, 10:00:00,11.1,2,217,824.3,45,0,351
 02/01/22, 10:15:00,11.5,2.1,207,824.3,45,0,366
 02/01/22, 10:30:00,10.8,2.5,199,824.3,51,0,353
 02/01/22, 10:45:00,12.1,2.7,235,824.2,50,0,406
 02/01/22, 11:00:00,12.1,4.9,79,824,47,0,415
 02/01/22, 11:15:00,10.4,2,273,824,51,0,404
 02/01/22, 11:30:00,12.1,1.7,47,823.7,50,0,411
 02/01/22, 11:45:00,11.4,1.9,73,823.5,53,0,457
 02/01/22, 12:00:00,12.1,2,164,823.4,55,0,455
 02/01/22, 12:15:00,10.4,2.9,99,823.1,64,0,427
 02/01/22, 12:30:00,10.6,2.6,128,822.9,64,0,413
 02/01/22, 12:45:00,10.2,2.2,181,822.7,64,0,392
 02/01/22, 13:00:00,11.2,2.1,191,822.4,64,0,436
 02/01/22, 13:15:00,11,1.9,193,822.3,66,0,383
 02/01/22, 13:30:00,11.1,1.7,14,822.2,67,0,369
 02/01/22, 13:45:00,10.2,2.7,126,822.2,75,0,234
 02/01/22, 14:00:00,9.5,1.7,160,822.1,81,0,322
 02/01/22, 14:15:00,9.6,2.6,173,822,80,0,250
 02/01/22, 14:30:00,9.3,2,188,822,78,0,274
 02/01/22, 14:45:00,9.4,1.2,347,821.9,79,0,240
 02/01/22, 15:00:00,9.3,2,185,821.8,80,0,317
 02/01/22, 15:15:00,9.9,1.6,203,821.8,80,0,222
 02/01/22, 15:30:00,9.7,1,348,821.8,81,0,151
 02/01/22, 15:45:00,8.5,0.9,211,821.7,86,0,135
 02/01/22, 16:00:00,8.1,0.9,196,821.6,87,0,74
 02/01/22, 16:15:00,7.8,0.9,22,821.5,88,0,64
 02/01/22, 16:30:00,7.9,0.9,355,821.5,87,0,37
 02/01/22, 16:45:00,8,1.2,255,821.4,66,0,12
 02/01/22, 17:00:00,8.6,0.5,193,821.2,78,0,9
 02/01/22, 17:15:00,8.3,0.6,344,821.1,73,0,0
 02/01/22, 17:30:00,8.1,0.6,287,821.3,60,0,0
 02/01/22, 17:45:00,8.2,0.9,324,821.3,57,0,0
 02/01/22, 18:00:00,7.3,1.6,10,821.2,81,0,0
 02/01/22, 18:15:00,6.6,2.6,20,821.2,86,0,0
 02/01/22, 18:30:00,6.7,1.8,4,821.6,87,0,0
 02/01/22, 18:45:00,7.4,1.7,290,821.9,72,0,0
 02/01/22, 19:00:00,7,0.9,324,822.3,65,0,0
 02/01/22, 19:15:00,6.5,1.5,357,822.4,72,0,0
 02/01/22, 19:30:00,6.5,2.8,22,822.6,75,0,0
 02/01/22, 19:45:00,6.2,2.4,13,822.7,82,0,0
 02/01/22, 20:00:00,6.7,1.4,356,822.8,82,0,0
 02/01/22, 20:15:00,6.6,0.9,17,822.8,82,0,0
 02/01/22, 20:30:00,6.6,1.3,9,822.6,82,0,0
 02/01/22, 20:45:00,6.7,0.9,298,822.7,77,0,0
 02/01/22, 21:00:00,6.5,0.9,273,822.8,69,0,0
 02/01/22, 21:15:00,6.5,0.9,11,822.9,65,0,0
 02/01/22, 21:30:00,6.5,1.5,15,822.8,52,0,0
 02/01/22, 21:45:00,7.3,1.2,249,822.9,54,0,0
 02/01/22, 22:00:00,7.2,1.7,2,822.9,49,0,0
 02/01/22, 22:15:00,8.5,0.7,297,823,46,0,0
 02/01/22, 22:30:00,8.3,0.8,292,823,46,0,0
 02/01/22, 22:45:00,8.3,1,327,822.8,46,0,0
 02/01/22, 23:00:00,7.3,2.5,16,822.8,59,0,0
 02/01/22, 23:15:00,7.6,1,29,822.8,50,0,0
 02/01/22, 23:30:00,7.5,0.6,294,822.7,51,0,0
 02/01/22, 23:45:00,8.1,0.8,309,822.7,46,0,0
 03/01/22, 00:00:00,8.6,0.7,2,822.6,44,0,0
 03/01/22, 00:15:00,8,1.8,43,822.4,49,0,0
 03/01/22, 00:30:00,8.4,1.4,33,822.3,47,0,0
 03/01/22, 00:45:00,9.4,1,7,822.1,42,0,0
 03/01/22, 01:00:00,9.2,0.9,292,822.1,43,0,0
 03/01/22, 01:15:00,8.8,0.9,273,822,44,0,0
 03/01/22, 01:30:00,8.8,0.8,313,821.9,43,0,0
 03/01/22, 01:45:00,8.8,0.9,287,821.9,44,0,0
 03/01/22, 02:00:00,9,0.2,359,821.8,42,0,0
 03/01/22, 02:15:00,9,1,2,821.6,42,0,0
 03/01/22, 02:30:00,9,1.2,22,821.5,43,0,0
 03/01/22, 02:45:00,8.9,0.8,29,821.4,43,0,0
 03/01/22, 03:00:00,8.8,0.3,359,821.3,42,0,0
 03/01/22, 03:15:00,8.9,0.3,359,821.2,42,0,0
 03/01/22, 03:30:00,8.8,0.1,359,821,42,0,0
 03/01/22, 03:45:00,8.8,0.7,282,820.9,42,0,0
 03/01/22, 04:00:00,8.6,0.7,262,821,44,0,0
 03/01/22, 04:15:00,8,0.8,300,820.9,45,0,0
 03/01/22, 04:30:00,8.3,0.2,359,820.9,44,0,0
 03/01/22, 04:45:00,8.3,1,25,820.8,45,0,0
 03/01/22, 05:00:00,8.3,0.4,359,820.8,44,0,0
 03/01/22, 05:15:00,8.2,0.8,323,820.8,44,0,0
 03/01/22, 05:30:00,8.6,1.4,4,820.8,43,0,0
 03/01/22, 05:45:00,8.7,1.6,336,820.9,43,0,0
 03/01/22, 06:00:00,8.5,1.6,338,820.9,43,0,0
 03/01/22, 06:15:00,8.4,1.3,334,821,44,0,0
 03/01/22, 06:30:00,8.4,1.3,4,821.1,44,0,0
 03/01/22, 06:45:00,8.6,1.2,121,821.1,43,0,0
 03/01/22, 07:00:00,8.8,2.5,331,821.3,42,0,0
 03/01/22, 07:15:00,8.7,1.6,345,821.5,44,0,0
 03/01/22, 07:30:00,8.8,0.5,204,821.6,43,0,35
 03/01/22, 07:45:00,8.9,2.5,22,821.7,44,0,15
 03/01/22, 08:00:00,9.8,0.8,359,821.9,43,0,96
 03/01/22, 08:15:00,10.7,1,174,822.1,45,0,133
 03/01/22, 08:30:00,10.7,1.3,219,822.3,43,0,165
 03/01/22, 08:45:00,11.3,1.8,123,822.6,40,0,206
 03/01/22, 09:00:00,11.2,1.8,209,822.5,45,0,262
 03/01/22, 09:15:00,11.6,1.6,225,822.7,45,0,184
 03/01/22, 09:30:00,12.1,3.6,73,822.8,45,0,292
 03/01/22, 09:45:00,12.3,2.9,151,823,43,0,317
 03/01/22, 10:00:00,13.4,2.9,11,823.1,43,0,347
 03/01/22, 10:15:00,13.5,4.2,33,823,44,0,371
 03/01/22, 10:30:00,13.4,2.2,210,822.9,46,0,391
 03/01/22, 10:45:00,13.9,2.6,221,822.7,42,0,410
 03/01/22, 11:00:00,14,2.4,244,822.5,42,0,424
 03/01/22, 11:15:00,13.7,2.9,91,822.4,48,0,436
 03/01/22, 11:30:00,14.2,2.8,76,822.1,43,0,446
 03/01/22, 11:45:00,14.4,3.4,237,821.9,43,0,450
 03/01/22, 12:00:00,14.3,2.4,309,821.7,43,0,458
 03/01/22, 12:15:00,14.2,2.7,174,821.5,42,0,456
 03/01/22, 12:30:00,14.6,3.7,305,821.3,43,0,465
 03/01/22, 12:45:00,14.2,3.6,165,821.1,43,0,456
 03/01/22, 13:00:00,14.4,2.9,244,820.8,42,0,448
 03/01/22, 13:15:00,13.6,2.7,349,820.6,48,0,431
 03/01/22, 13:30:00,14.2,3.4,190,820.6,48,0,423
 03/01/22, 13:45:00,13.9,3.1,249,820.5,50,0,181
 03/01/22, 14:00:00,13.9,2.8,56,820.4,52,0,391
 03/01/22, 14:15:00,13.3,2.5,228,820.3,54,0,372
 03/01/22, 14:30:00,13.8,3.9,218,820.3,57,0,341
 03/01/22, 14:45:00,13.4,1.9,238,820.2,62,0,318
 03/01/22, 15:00:00,13.1,2.2,184,820.1,63,0,291
 03/01/22, 15:15:00,11.9,2.6,207,820.2,64,0,269
 03/01/22, 15:30:00,11.7,1.7,225,820.1,65,0,235
 03/01/22, 15:45:00,11.5,3.2,223,820.1,60,0,203
 03/01/22, 16:00:00,11.3,1.8,202,820.3,71,0,168
 03/01/22, 16:15:00,10.2,2.4,230,820.3,69,0,145
 03/01/22, 16:30:00,10.4,2.3,271,820.4,68,0,13
 03/01/22, 16:45:00,9.7,1.6,216,820.4,67,0,6
 03/01/22, 17:00:00,9.2,1.5,231,820.5,67,0,1
 03/01/22, 17:15:00,9.1,0.9,209,820.5,58,0,0
 03/01/22, 17:30:00,8.7,2.7,338,820.6,51,0,0
 03/01/22, 17:45:00,8.8,1.1,304,820.8,47,0,0
 03/01/22, 18:00:00,8.6,3.7,332,820.8,48,0,0
 03/01/22, 18:15:00,8.4,2.1,288,821,50,0,0
 03/01/22, 18:30:00,8.1,1.3,307,821.1,52,0,0
 03/01/22, 18:45:00,8,1.5,320,821.1,51,0,0
 03/01/22, 19:00:00,7.8,1.4,332,821.3,58,0,0
 03/01/22, 19:15:00,7.9,1.5,299,821.4,49,0,0
 03/01/22, 19:30:00,7.8,1.6,312,821.5,50,0,0
 03/01/22, 19:45:00,8.4,2.6,279,821.6,47,0,0
 03/01/22, 20:00:00,8.6,1.5,292,821.8,45,0,0
 03/01/22, 20:15:00,8.5,2.4,4,821.8,44,0,0
 03/01/22, 20:30:00,8.2,3,359,821.8,48,0,0
 03/01/22, 20:45:00,7.1,2.6,19,821.8,52,0,0
 03/01/22, 21:00:00,8.3,0.5,281,821.9,47,0,0
 03/01/22, 21:15:00,8.4,0.3,359,821.9,43,0,0
 03/01/22, 21:30:00,8.3,1.1,300,821.9,44,0,0
 03/01/22, 21:45:00,8.7,1.6,288,821.9,44,0,0
 03/01/22, 22:00:00,8.6,2,316,822,44,0,0
 03/01/22, 22:15:00,8.5,2,357,822,40,0,0
 03/01/22, 22:30:00,8.8,1.2,319,822,35,0,0
 03/01/22, 22:45:00,8.4,0.8,11,821.9,31,0,0
 03/01/22, 23:00:00,7.6,2.3,4,821.9,46,0,0
 03/01/22, 23:15:00,8.2,0.7,306,821.9,35,0,0
 03/01/22, 23:30:00,8.1,0.4,359,821.9,38,0,0
 03/01/22, 23:45:00,8.2,1.8,239,821.8,36,0,0
 04/01/22, 00:00:00,8.2,1.3,6,821.7,31,0,0
 04/01/22, 00:15:00,8.5,1.2,332,821.8,34,0,0
 04/01/22, 00:30:00,8.8,2.2,329,821.7,37,0,0
 04/01/22, 00:45:00,8.5,1,337,821.7,39,0,0
 04/01/22, 01:00:00,9,1.5,282,821.6,41,0,0
 04/01/22, 01:15:00,8.7,0.6,301,821.6,44,0,0
 04/01/22, 01:30:00,8.5,1.9,290,821.5,47,0,0
 04/01/22, 01:45:00,7.9,2.4,313,821.4,45,0,0
 04/01/22, 02:00:00,8.5,2.6,293,821.4,43,0,0
 04/01/22, 02:15:00,8.3,2.1,292,821.4,43,0,0
 04/01/22, 02:30:00,7.8,1,352,821.4,43,0,0
 04/01/22, 02:45:00,8,1.9,6,821.3,42,0,0
 04/01/22, 03:00:00,8,0.8,305,821.1,39,0,0
 04/01/22, 03:15:00,7.9,1.6,24,820.8,39,0,0
 04/01/22, 03:30:00,8.1,0.8,329,820.7,36,0,0
 04/01/22, 03:45:00,8.1,0.4,359,820.5,35,0,0
 04/01/22, 04:00:00,8.3,2.7,287,820.4,37,0,0
 04/01/22, 04:15:00,7.9,1,344,820.3,38,0,0
 04/01/22, 04:30:00,8.1,1.9,295,820.3,34,0,0
 04/01/22, 04:45:00,8.2,1.2,297,820.4,38,0,0
 04/01/22, 05:00:00,8.3,1.2,311,820.4,37,0,0
 04/01/22, 05:15:00,8.3,0.5,310,820.5,35,0,0
 04/01/22, 05:30:00,8.2,1.1,338,820.5,31,0,0
 04/01/22, 05:45:00,8.3,1.1,46,820.5,32,0,0
 04/01/22, 06:00:00,8.4,0.5,334,820.6,27,0,0
 04/01/22, 06:15:00,8.6,0.4,359,820.6,27,0,0
 04/01/22, 06:30:00,7.8,1,241,820.9,36,0,0
 04/01/22, 06:45:00,7.8,0.9,282,821,34,0,0
 04/01/22, 07:00:00,7.7,0.9,298,821.1,35,0,0
 04/01/22, 07:15:00,7.8,1.2,19,821.3,35,0,0
 04/01/22, 07:30:00,7.9,0.9,336,821.4,32,0,41
 04/01/22, 07:45:00,8.6,1.2,246,821.6,35,0,29
 04/01/22, 08:00:00,8.7,1.6,303,821.7,41,0,97
 04/01/22, 08:15:00,8.4,1.8,11,822,45,0,142
 04/01/22, 08:30:00,9.8,0.4,359,822.1,42,0,140
 04/01/22, 08:45:00,11.1,1.7,11,822.3,39,0,243
 04/01/22, 09:00:00,11.2,0.8,244,822.5,41,0,221
 04/01/22, 09:15:00,11.4,1.6,151,822.6,40,0,274
 04/01/22, 09:30:00,12.4,2.8,91,822.7,41,0,314
 04/01/22, 09:45:00,11.8,1.7,215,822.9,41,0,325
 04/01/22, 10:00:00,12.6,2.4,324,822.9,44,0,339
 04/01/22, 10:15:00,12.8,3.5,76,822.8,45,0,360
 04/01/22, 10:30:00,12.1,2.1,252,822.7,48,0,379
 04/01/22, 10:45:00,12.5,3.4,245,822.7,45,0,395
 04/01/22, 11:00:00,13.7,1.7,172,822.5,44,0,413
 04/01/22, 11:15:00,13.7,3.8,270,822.4,47,0,428
 04/01/22, 11:30:00,12.4,1.9,157,822.2,49,0,575
 04/01/22, 11:45:00,12.2,3.2,41,822,50,0,495
 04/01/22, 12:00:00,13.6,2.8,244,821.8,48,0,450
 04/01/22, 12:15:00,13.7,2.3,241,821.8,53,0,442
 04/01/22, 12:30:00,12.7,2,207,821.5,60,0,484
 04/01/22, 12:45:00,12.8,1.7,144,821.4,58,0,306
 04/01/22, 13:00:00,12.1,2.3,246,821.3,57,0,386
 04/01/22, 13:15:00,13.3,3.5,261,821.1,56,0,382
 04/01/22, 13:30:00,13.3,1.6,283,820.9,59,0,455
 04/01/22, 13:45:00,13.3,2.4,270,821,59,0,170
 04/01/22, 14:00:00,11,0.9,204,820.8,65,0,161
 04/01/22, 14:15:00,10.7,1.3,219,820.7,70,0,112
 04/01/22, 14:30:00,9.8,0.5,59,820.6,73,0,75
 04/01/22, 14:45:00,9.7,1.2,218,820.6,76,0,64
 04/01/22, 15:00:00,9.5,0.8,231,820.5,80,0,140
 04/01/22, 15:15:00,9.9,1,149,820.3,69,0,95
 04/01/22, 15:30:00,9.8,1.2,211,820.5,69,0,146
 04/01/22, 15:45:00,10.5,1.6,312,820.5,71,0,93
 04/01/22, 16:00:00,10.1,1,183,820.6,80,0,35
 04/01/22, 16:15:00,9.6,0.6,37,820.6,77,0,89
 04/01/22, 16:30:00,9,1.7,12,820.5,82,0,41
 04/01/22, 16:45:00,9,2.6,17,820.4,70,0,14
 04/01/22, 17:00:00,9.8,2.7,16,820.3,53,0,21
 04/01/22, 17:15:00,10.3,0.7,337,820.4,50,0,0
 04/01/22, 17:30:00,10,1.7,353,820.3,55,0,0
 04/01/22, 17:45:00,10,0.9,291,820.5,49,0,0
 04/01/22, 18:00:00,10.1,1.6,249,821.1,50,0,0
 04/01/22, 18:15:00,9.3,1,291,821.4,63,0,0
 04/01/22, 18:30:00,8.8,2.1,22,821.2,66,0,0
 04/01/22, 18:45:00,8.6,2.3,16,821,65,0,0
 04/01/22, 19:00:00,8.8,1.5,16,821.1,63,0,0
 04/01/22, 19:15:00,9,0.7,356,821.5,58,0,0
 04/01/22, 19:30:00,9.2,1.1,7,821.5,55,0,0
 04/01/22, 19:45:00,9.5,0.9,6,821.8,55,0,0
 04/01/22, 20:00:00,9.2,1.3,274,822.2,61,0,0
 04/01/22, 20:15:00,8,2.6,4,822.4,66,0,0
 04/01/22, 20:30:00,8.2,3.8,25,822.1,66,0,0
 04/01/22, 20:45:00,8.2,1.9,6,822.4,67,0,0
 04/01/22, 21:00:00,8.6,4.1,341,822.1,64,0,0
 04/01/22, 21:15:00,8.8,3.1,6,822.1,64,0,0
 04/01/22, 21:30:00,9.2,1,308,822.2,61,0,0
 04/01/22, 21:45:00,9.4,1,305,822.5,62,0,0
 04/01/22, 22:00:00,9.3,0.4,359,822.4,61,0,0
 04/01/22, 22:15:00,9.3,0.2,359,822.5,60,0,0
 04/01/22, 22:30:00,9.3,0.3,359,822.6,60,0,0
 04/01/22, 22:45:00,9.2,0.4,359,822.4,60,0,0
 04/01/22, 23:00:00,9.4,1.3,216,822.5,61,0,0
 04/01/22, 23:15:00,9.3,1.4,230,822.5,62,0,0
 04/01/22, 23:30:00,9.2,0.9,251,822.4,61,0,0
 04/01/22, 23:45:00,9.3,1.1,193,822.2,61,0,0
 05/01/22, 00:00:00,9.3,0.9,336,821.8,60,0,0
 05/01/22, 00:15:00,9.2,1.6,338,821.6,61,0,0
 05/01/22, 00:30:00,9.3,1.2,268,821.4,59,0,0
 05/01/22, 00:45:00,9.3,0.8,242,821.3,61,0,0
 05/01/22, 01:00:00,8.9,0.5,283,821.3,62,0,0
 05/01/22, 01:15:00,8.7,0.8,336,821.2,63,0,0
 05/01/22, 01:30:00,8.9,1.4,287,821.3,62,0,0
 05/01/22, 01:45:00,9,0.9,241,821.4,63,0,0
 05/01/22, 02:00:00,8.7,0.6,272,821.2,64,0,0
 05/01/22, 02:15:00,8.6,0.5,336,820.9,63,0,0
 05/01/22, 02:30:00,8.9,2.4,286,820.7,62,0,0
 05/01/22, 02:45:00,9.1,1.4,237,820.7,61,0,0
 05/01/22, 03:00:00,9,2,270,820.8,62,0,0
 05/01/22, 03:15:00,8.7,3.2,359,820.8,63,0,0
 05/01/22, 03:30:00,8.7,0.6,135,820.9,64,0,0
 05/01/22, 03:45:00,8.7,0.9,249,820.7,64,0,0
 05/01/22, 04:00:00,8.8,1.2,349,820.5,63,0,0
 05/01/22, 04:15:00,8.8,1,250,820.5,63,0,0
 05/01/22, 04:30:00,8.7,0.3,359,820.5,63,0,0
 05/01/22, 04:45:00,8.6,0.9,185,820.5,63,0,0
 05/01/22, 05:00:00,8.5,0.3,359,820.7,64,0,0
 05/01/22, 05:15:00,8.2,1.3,243,820.8,65,0,0
 05/01/22, 05:30:00,7.5,0.9,356,821,69,0,0
 05/01/22, 05:45:00,7.5,0.9,310,821,67,0,0
 05/01/22, 06:00:00,7.7,1,36,820.9,66,0,0
 05/01/22, 06:15:00,7.3,1,340,821,70,0,0
 05/01/22, 06:30:00,7.7,1.5,19,821.1,68,0,0
 05/01/22, 06:45:00,7.5,0.6,251,821.1,67,0,0
 05/01/22, 07:00:00,7.6,1,339,820.9,67,0,0
 05/01/22, 07:15:00,7.7,1,338,820.9,67,0,0
 05/01/22, 07:30:00,7.8,1.7,357,821,67,0,8
