Date,Time,Temp,WS,WD,Pressure,Humidity,Rain Daily,Rain Hourly
2/1/2018,0:15:00,4.1,1.5,151,803.6,55,0,0
2/1/2018,0:30:00,4.1,1.4,82,803.7,57,0,0
2/1/2018,0:45:00,4,1,230,804.1,59,0,0
2/1/2018,1:00:00,4.3,0.7,74,804.2,58,0,0
2/1/2018,1:15:00,4.2,2,109,804.3,59,0,0
2/1/2018,1:30:00,4,2.1,119,804.3,61,0,0
2/1/2018,1:45:00,4.2,2.6,125,804.3,61,0,0
2/1/2018,2:00:00,4.5,2.4,113,804.4,61,0,0
2/1/2018,2:15:00,5.6,2.4,134,804.7,60,0,0
2/1/2018,2:30:00,6.8,2.3,128,804.8,57,0,0
2/1/2018,2:45:00,7.7,2.1,144,805.1,55,0,0
2/1/2018,3:00:00,8.4,2.3,124,805.2,54,0,0
2/1/2018,3:15:00,9.3,2.4,134,805.5,54,0,0
2/1/2018,3:30:00,10.1,2.5,135,805.6,53,0,0
2/1/2018,3:45:00,10.7,2.4,132,805.8,51,0,0
2/1/2018,4:00:00,10.9,2.3,137,806.2,50,0,0
2/1/2018,4:15:00,11.2,3.1,148,806.2,49,0,0
2/1/2018,4:30:00,11.5,2.1,139,806.3,49,0,0
2/1/2018,4:45:00,11.7,2.6,129,806.4,50,0,0
2/1/2018,5:00:00,12.4,2.4,142,806.3,49,0,0
2/1/2018,5:15:00,12.7,1.7,146,806.5,48,0,0
2/1/2018,5:30:00,12.4,3.1,134,806.4,48,0,0
2/1/2018,5:45:00,12.9,2.2,130,806.3,47,0,0
2/1/2018,6:00:00,12.7,2.8,126,806.2,48,0,0
2/1/2018,6:15:00,12.7,2.5,135,805.8,46,0,0
2/1/2018,6:30:00,12.8,1.9,142,805.7,44,0,0
2/1/2018,6:45:00,13.6,1.9,131,805.5,43,0,0
2/1/2018,7:00:00,13.2,2.4,140,805.2,44,0,0
2/1/2018,7:15:00,13.5,1.3,163,805.1,44,0,0
2/1/2018,7:30:00,12.5,1.1,153,805,46,0,0
2/1/2018,7:45:00,12.3,1.4,124,804.8,46,0,0
2/1/2018,8:00:00,11.4,1.8,136,804.6,49,0,0
2/1/2018,8:15:00,12.1,1.2,139,804.4,49,0,0
2/1/2018,8:30:00,11.8,1.4,141,804.4,50,0,0
2/1/2018,8:45:00,11.4,0.6,168,804.4,51,0,0
2/1/2018,9:00:00,10,1.4,128,804.3,53,0,0
2/1/2018,9:15:00,9.9,0.6,93,804.3,59,0,0
2/1/2018,9:30:00,12.3,0.8,195,804.3,54,0,0
2/1/2018,9:45:00,12.1,0.6,183,804.3,52,0,0
2/1/2018,10:00:00,12.5,0.7,301,804.3,51,0,0
2/1/2018,10:15:00,9.9,1,110,804.3,57,0,0
2/1/2018,10:30:00,8.3,0.6,153,804.2,63,0,0
2/1/2018,10:45:00,8.2,0.5,109,804.1,58,0,0
2/1/2018,11:00:00,8.2,0.7,160,804.1,61,0,0
2/1/2018,11:15:00,7.7,0.4,315,804.2,63,0,0
2/1/2018,11:30:00,7,0,359,804.3,70,0,0
2/1/2018,11:45:00,6.2,0.5,119,804.3,75,0,0
2/1/2018,12:00:00,5.7,0.5,104,804.3,71,0,0
2/1/2018,12:15:00,5.5,0.6,279,804.4,70,0,0
2/1/2018,12:30:00,5.1,1.3,316,804.7,75,0,0
2/1/2018,12:45:00,5.4,1.6,301,804.7,76,0,0
2/1/2018,13:00:00,5.6,1.4,314,804.9,76,0,0
2/1/2018,13:15:00,5.6,0.8,326,804.9,76,0,0
2/1/2018,13:30:00,6,1.9,21,805,72,0,0
2/1/2018,13:45:00,5.9,1.3,321,805,72,0,0
2/1/2018,14:00:00,5.7,0.9,313,805.2,73,0,0
2/1/2018,14:15:00,5.6,1.4,298,805.3,74,0,0
2/1/2018,14:30:00,5.7,1.1,128,805.3,72,0,0
2/1/2018,14:45:00,5.7,1.5,289,805.4,72,0,0
2/1/2018,15:00:00,5.7,1.8,299,805.4,73,0,0
2/1/2018,15:15:00,6,2.1,316,805.5,70,0,0
2/1/2018,15:30:00,5.8,2.1,321,805.5,70,0,0
2/1/2018,15:45:00,6.1,2.2,333,805.6,63,0,0
2/1/2018,16:00:00,6.4,2.2,126,805.6,58,0,0
2/1/2018,16:15:00,6.9,2.5,119,805.6,56,0,0
2/1/2018,16:30:00,7,1.1,334,805.6,52,0,0
2/1/2018,16:45:00,6.3,1.7,322,805.6,58,0,0
2/1/2018,17:00:00,6.3,2.2,321,805.6,60,0,0
2/1/2018,17:15:00,6.6,2.4,325,805.7,58,0,0
2/1/2018,17:30:00,6.5,1.6,321,805.7,58,0,0
2/1/2018,17:45:00,6.3,0.6,324,805.7,57,0,0
2/1/2018,18:00:00,6.3,0.8,274,805.6,56,0,0
2/1/2018,18:15:00,5.8,1.4,275,805.6,61,0,0
2/1/2018,18:30:00,5.9,1.7,320,805.5,61,0,0
2/1/2018,18:45:00,6.4,1.1,333,805.4,54,0,0
2/1/2018,19:00:00,6.4,0.7,62,805.4,51,0,0
2/1/2018,19:15:00,6.7,1.6,23,805.3,53,0,0
2/1/2018,19:30:00,6.5,0.7,261,805.3,53,0,0
2/1/2018,19:45:00,6.5,1.8,341,805.2,53,0,0
2/1/2018,20:00:00,6.8,1.6,334,805.1,51,0,0
2/1/2018,20:15:00,6.7,1.7,319,805.2,50,0,0
2/1/2018,20:30:00,6.9,1.5,308,805.1,49,0,0
2/1/2018,20:45:00,6.9,1.3,314,805,48,0,0
2/1/2018,21:00:00,6.6,2.3,319,804.9,49,0,0
2/1/2018,21:15:00,6.9,2.2,327,804.8,49,0,0
2/1/2018,21:30:00,7,1.3,329,804.8,48,0,0
2/1/2018,21:45:00,6.7,1.5,317,804.7,48,0,0
2/1/2018,22:00:00,7,0.8,248,804.6,45,0,0
2/1/2018,22:15:00,6.4,0.7,325,804.6,49,0,0
2/1/2018,22:30:00,6.4,0,359,804.5,48,0,0
2/1/2018,22:45:00,6,0.7,322,804.4,49,0,0
2/1/2018,23:00:00,6.1,0.7,139,804.4,49,0,0
2/1/2018,23:15:00,6.4,1.1,147,804.4,49,0,0
2/1/2018,23:30:00,6.1,0.7,151,804.5,51,0,0
2/1/2018,23:45:00,6.1,0.6,127,804.4,49,0,0
3/1/2018,0:00:00,6.3,0.4,150,804.5,48,0,0
3/1/2018,0:15:00,6.4,0.8,56,804.6,46,0,0
3/1/2018,0:30:00,6.9,1.2,57,804.7,46,0,0
3/1/2018,0:45:00,7.1,1.1,50,804.8,44,0,0
3/1/2018,1:00:00,7.1,0.7,69,805,44,0,0
3/1/2018,1:15:00,7,0.3,119,805.1,40,0,0
3/1/2018,1:30:00,6.6,0.9,95,805.2,44,0,0
3/1/2018,1:45:00,6.8,1.3,93,805.3,47,0,0
3/1/2018,2:00:00,7,1.1,86,805.4,46,0,0
3/1/2018,2:15:00,7.4,0.7,103,805.6,46,0,0
3/1/2018,2:30:00,8.9,1,130,805.8,44,0,0
3/1/2018,2:45:00,9.7,0.9,144,806,44,0,0
3/1/2018,3:00:00,10.5,0.9,145,806.2,43,0,0
3/1/2018,3:15:00,11.3,0.8,162,806.4,41,0,0
3/1/2018,3:30:00,11.5,0.9,145,806.7,40,0,0
3/1/2018,3:45:00,11.6,0.4,87,806.8,38,0,0
3/1/2018,4:00:00,12.3,0.5,132,806.9,35,0,0
3/1/2018,4:15:00,13.4,0.6,150,806.9,37,0,0
3/1/2018,4:30:00,13.1,0.6,239,807,39,0,0
3/1/2018,4:45:00,13.3,0.3,223,807.1,40,0,0
3/1/2018,5:00:00,13.4,0.5,218,807.1,42,0,0
3/1/2018,5:15:00,13.5,0.8,220,807.1,40,0,0
3/1/2018,5:30:00,12.2,1.1,245,807,44,0,0
3/1/2018,5:45:00,12.3,1.2,246,806.9,41,0,0
3/1/2018,6:00:00,12.6,1,255,806.7,43,0,0
3/1/2018,6:15:00,12.7,1,229,806.5,43,0,0
3/1/2018,6:30:00,13,1.1,239,806.3,44,0,0
3/1/2018,6:45:00,13.1,1.4,231,806.1,44,0,0
3/1/2018,7:00:00,13.5,1.1,251,805.9,47,0,0
3/1/2018,7:15:00,13.2,0.9,238,805.8,47,0,0
3/1/2018,7:30:00,12,0.8,242,805.6,51,0,0
3/1/2018,7:45:00,11.9,2.1,249,805.5,49,0,0
3/1/2018,8:00:00,12.8,1.3,238,805.3,49,0,0
3/1/2018,8:15:00,12.9,1.7,245,805.1,46,0,0
3/1/2018,8:30:00,13.2,1.3,243,804.8,47,0,0
3/1/2018,8:45:00,12.7,1.6,259,804.7,47,0,0
3/1/2018,9:00:00,12.2,2,257,804.7,42,0,0
3/1/2018,9:15:00,12.4,2,252,804.6,42,0,0
3/1/2018,9:30:00,12.9,1.6,252,804.4,42,0,0
3/1/2018,9:45:00,12.6,1.7,237,804.3,42,0,0
3/1/2018,10:00:00,12.1,1.9,257,804.3,41,0,0
3/1/2018,10:15:00,11.5,1.8,252,804.2,45,0,0
3/1/2018,10:30:00,11.3,1.3,264,804.1,47,0,0
3/1/2018,10:45:00,11.1,1,261,804,46,0,0
3/1/2018,11:00:00,10.9,0.9,276,804,48,0,0
3/1/2018,11:15:00,9.4,1.9,278,803.9,50,0,0
3/1/2018,11:30:00,9.2,2.2,285,804,52,0,0
3/1/2018,11:45:00,8.9,1.7,294,803.8,52,0,0
3/1/2018,12:00:00,8.2,1.6,331,804,53,0,0
3/1/2018,12:15:00,8.2,0.6,300,804,42,0,0
3/1/2018,12:30:00,8.1,1,234,804.1,40,0,0
3/1/2018,12:45:00,7.7,0.9,298,804.2,49,0,0
3/1/2018,13:00:00,7.1,1.3,293,804.3,47,0,0
3/1/2018,13:15:00,7.6,0.8,324,804.3,45,0,0
3/1/2018,13:30:00,7.7,0.8,306,804.5,40,0,0
3/1/2018,13:45:00,7.8,0.7,284,804.6,38,0,0
3/1/2018,14:00:00,7.8,0.4,201,804.8,43,0,0
3/1/2018,14:15:00,8,0.9,67,804.9,40,0,0
3/1/2018,14:30:00,7.8,0.6,296,805,38,0,0
3/1/2018,14:45:00,7.8,0.5,143,805.1,37,0,0
3/1/2018,15:00:00,7.5,0.5,121,805.2,38,0,0
3/1/2018,15:15:00,7.3,0.3,142,805.2,38,0,0
3/1/2018,15:30:00,7.5,0,359,805.3,39,0,0
3/1/2018,15:45:00,7.2,0,359,805.4,40,0,0
3/1/2018,16:00:00,7.5,1.4,303,805.5,39,0,0
3/1/2018,16:15:00,7.9,1.7,299,805.5,37,0,0
3/1/2018,16:30:00,7.6,1.6,273,805.6,34,0,0
3/1/2018,16:45:00,7.9,1.8,289,805.6,29,0,0
3/1/2018,17:00:00,8,2.2,295,805.6,27,0,0
3/1/2018,17:15:00,8,2.8,306,805.6,26,0,0
3/1/2018,17:30:00,8.1,2.3,297,805.5,22,0,0
3/1/2018,17:45:00,8.2,1.7,290,805.5,22,0,0
3/1/2018,18:00:00,8,1.8,293,805.4,24,0,0
3/1/2018,18:15:00,7.8,1.9,295,805.3,23,0,0
3/1/2018,18:30:00,7.8,1.6,289,805.1,22,0,0
3/1/2018,18:45:00,7.7,1.4,284,805,22,0,0
3/1/2018,19:00:00,7.5,1.2,277,805,23,0,0
3/1/2018,19:15:00,7.2,0.8,315,804.9,23,0,0
3/1/2018,19:30:00,7.4,1.3,312,804.9,22,0,0
3/1/2018,19:45:00,7.7,0.8,351,804.9,22,0,0
3/1/2018,20:00:00,7.9,0.4,87,805,27,0,0
3/1/2018,20:15:00,8.2,0.6,236,804.8,28,0,0
3/1/2018,20:30:00,8.1,1.2,35,804.8,28,0,0
3/1/2018,20:45:00,8.3,1.2,22,804.6,26,0,0
3/1/2018,21:00:00,8.2,0.5,49,804.6,26,0,0
3/1/2018,21:15:00,7.7,0.6,288,804.6,26,0,0
3/1/2018,21:30:00,7.2,0.9,258,804.6,27,0,0
3/1/2018,21:45:00,6.8,0.5,205,804.5,30,0,0
3/1/2018,22:00:00,6.7,0.3,231,804.4,29,0,0
3/1/2018,22:15:00,6.9,1.1,285,804.4,31,0,0
3/1/2018,22:30:00,7.8,1.2,21,804.3,29,0,0
3/1/2018,22:45:00,7.5,0.9,69,804.3,29,0,0
3/1/2018,23:00:00,7.8,1.1,102,804.3,28,0,0
3/1/2018,23:15:00,7.7,1.2,122,804.2,28,0,0
3/1/2018,23:30:00,7.8,1.3,118,804.2,28,0,0
3/1/2018,23:45:00,8,1,112,804.2,27,0,0
4/1/2018,0:00:00,7.9,0.8,123,804.3,27,0,0
4/1/2018,0:15:00,7.8,1.6,128,804.3,28,0,0
4/1/2018,0:30:00,7.3,1.1,136,804.3,29,0,0
4/1/2018,0:45:00,7.1,0.8,134,804.5,29,0,0
4/1/2018,1:00:00,7.3,1.7,133,804.5,30,0,0
4/1/2018,1:15:00,6.8,1.2,138,804.7,31,0,0
4/1/2018,1:30:00,6.5,0.6,135,804.9,30,0,0
4/1/2018,1:45:00,7.4,1.3,80,805,29,0,0
4/1/2018,2:00:00,7.4,1.1,91,805.1,30,0,0
4/1/2018,2:15:00,8.2,1,79,805.4,32,0,0
4/1/2018,2:30:00,9.4,0.9,65,805.6,34,0,0
4/1/2018,2:45:00,10.3,1.6,102,805.8,35,0,0
4/1/2018,3:00:00,10.7,0.9,107,806,33,0,0
4/1/2018,3:15:00,11.3,1.8,116,806.2,32,0,0
4/1/2018,3:30:00,11.3,0.9,145,806.6,31,0,0
4/1/2018,3:45:00,11.8,1.3,142,806.7,34,0,0
4/1/2018,4:00:00,12.5,1.5,143,806.8,35,0,0
4/1/2018,4:15:00,12.7,2,122,806.9,35,0,0
4/1/2018,4:30:00,12.8,0.8,152,807,35,0,0
4/1/2018,4:45:00,12.7,1.3,140,807.1,36,0,0
4/1/2018,5:00:00,13.4,1.6,141,807,36,0,0
4/1/2018,5:15:00,13.4,1,160,807,35,0,0
4/1/2018,5:30:00,14.4,0.8,160,807,36,0,0
4/1/2018,5:45:00,15.5,0.7,168,807,35,0,0
4/1/2018,6:00:00,16.1,0.6,220,807,33,0,0
4/1/2018,6:15:00,16.3,0.7,163,806.8,33,0,0
4/1/2018,6:30:00,17,0.9,163,806.6,32,0,0
4/1/2018,6:45:00,12.6,1.1,134,806.4,36,0,0
4/1/2018,7:00:00,12.8,1.4,128,806.2,35,0,0
4/1/2018,7:15:00,11.9,1.1,148,805.9,38,0,0
4/1/2018,7:30:00,13.2,0.7,217,805.9,41,0,0
4/1/2018,7:45:00,12.5,0.5,232,805.8,49,0,0
4/1/2018,8:00:00,13,0.8,207,805.7,51,0,0
4/1/2018,8:15:00,14,1,189,805.5,50,0,0
4/1/2018,8:30:00,14.6,0.7,229,805.5,50,0,0
4/1/2018,8:45:00,13.5,0,359,805.3,45,0,0
4/1/2018,9:00:00,14.2,0.9,229,805.2,46,0,0
4/1/2018,9:15:00,13.9,1.8,224,805,47,0,0
4/1/2018,9:30:00,13.2,0.8,254,804.8,42,0,0
4/1/2018,9:45:00,13.5,0.9,243,804.7,45,0,0
4/1/2018,10:00:00,13.4,0.8,197,804.5,47,0,0
4/1/2018,10:15:00,14,0.9,224,804.5,46,0,0
4/1/2018,10:30:00,13,1.4,247,804.4,49,0,0
4/1/2018,10:45:00,11.7,1.3,257,804.5,53,0,0
4/1/2018,11:00:00,10.8,0.9,238,804.3,52,0,0
4/1/2018,11:15:00,9.5,1.6,251,804.4,58,0,0
4/1/2018,11:30:00,8.5,0.5,256,804.5,58,0,0
4/1/2018,11:45:00,7.7,1.7,292,804.1,55,0,0
4/1/2018,12:00:00,7.2,1.4,278,804.4,51,0,0
4/1/2018,12:15:00,6.7,2,284,804.4,49,0,0
4/1/2018,12:30:00,6.4,1.8,283,804.6,57,0,0
4/1/2018,12:45:00,6.1,2.2,285,804.7,57,0,0
4/1/2018,13:00:00,6.8,2.4,289,804.8,29,0,0
4/1/2018,13:15:00,7,2.2,284,804.9,29,0,0
4/1/2018,13:30:00,6.9,2,289,804.9,34,0,0
4/1/2018,13:45:00,6.7,2,287,805,28,0,0
4/1/2018,14:00:00,6.6,2.2,284,805.1,26,0,0
4/1/2018,14:15:00,6.8,2.2,287,805.1,19,0,0
4/1/2018,14:30:00,7,2.2,280,805.1,19,0,0
4/1/2018,14:45:00,7.1,2.1,288,805.2,20,0,0
4/1/2018,15:00:00,7,2,282,805.2,24,0,0
4/1/2018,15:15:00,6,2.6,292,805.4,42,0,0
4/1/2018,15:30:00,6.2,2.2,288,805.5,35,0,0
4/1/2018,15:45:00,6.1,2.5,282,805.6,29,0,0
4/1/2018,16:00:00,6.1,2.9,293,805.7,33,0,0
4/1/2018,16:15:00,5.9,2.5,289,805.8,28,0,0
4/1/2018,16:30:00,6.4,2.2,298,805.9,19,0,0
4/1/2018,16:45:00,6.5,2,283,805.9,24,0,0
4/1/2018,17:00:00,6.1,2.8,291,805.8,26,0,0
4/1/2018,17:15:00,6.4,3.3,289,805.7,20,0,0
4/1/2018,17:30:00,6.7,3.2,300,805.7,16,0,0
4/1/2018,17:45:00,7.1,2.5,292,805.6,15,0,0
4/1/2018,18:00:00,7.1,2.3,295,805.5,18,0,0
4/1/2018,18:15:00,7.1,2.2,280,805.4,19,0,0
4/1/2018,18:30:00,7,3,284,805.3,17,0,0
4/1/2018,18:45:00,6.9,1.8,287,805.1,14,0,0
4/1/2018,19:00:00,6.7,2.5,296,805.1,16,0,0
4/1/2018,19:15:00,6.9,2.4,296,804.9,16,0,0
4/1/2018,19:30:00,7,2.3,285,804.9,15,0,0
4/1/2018,19:45:00,6.9,2.8,294,804.8,16,0,0
4/1/2018,20:00:00,6.7,1.9,291,804.7,17,0,0
4/1/2018,20:15:00,6.4,3.7,309,804.4,17,0,0
4/1/2018,20:30:00,6.9,3.7,309,804.4,14,0,0
4/1/2018,20:45:00,7,1.8,270,804.3,14,0,0
4/1/2018,21:00:00,6.4,2.6,283,804.3,16,0,0
4/1/2018,21:15:00,6.5,2.8,304,804.2,15,0,0
4/1/2018,21:30:00,6.5,2.2,290,804.2,14,0,0
4/1/2018,21:45:00,6.1,2.1,316,804.1,15,0,0
4/1/2018,22:00:00,6.2,1.7,304,804,15,0,0
4/1/2018,22:15:00,5.8,1.4,281,803.8,17,0,0
4/1/2018,22:30:00,5.4,1.7,297,803.8,23,0,0
4/1/2018,22:45:00,5.2,2.5,291,803.6,26,0,0
4/1/2018,23:00:00,5.4,1.8,295,803.5,25,0,0
4/1/2018,23:15:00,5.1,1.6,278,803.5,26,0,0
4/1/2018,23:30:00,5.2,2,304,803.5,27,0,0
4/1/2018,23:45:00,5.6,1.4,304,803.5,21,0,0
5/1/2018,0:00:00,5.6,1.4,313,803.4,21,0,0
5/1/2018,0:15:00,5.3,0.6,315,803.5,23,0,0
5/1/2018,0:30:00,4.9,0.5,70,803.6,22,0,0
5/1/2018,0:45:00,5,0.5,161,803.8,22,0,0
5/1/2018,1:00:00,4.6,0.4,183,803.9,25,0,0
5/1/2018,1:15:00,4.9,0.8,150,804.1,26,0,0
5/1/2018,1:30:00,4.9,1.2,138,804.2,26,0,0
5/1/2018,1:45:00,5.2,0.4,106,804.3,25,0,0
5/1/2018,2:00:00,4.7,0.5,217,804.5,27,0,0
5/1/2018,2:15:00,4.7,0.7,278,804.6,28,0,0
5/1/2018,2:30:00,6.3,1.1,146,804.8,28,0,0
5/1/2018,2:45:00,8.1,1.1,112,805,24,0,0
5/1/2018,3:00:00,8.7,0.7,119,805.2,25,0,0
5/1/2018,3:15:00,9.4,0.3,286,805.4,22,0,0
5/1/2018,3:30:00,9.2,0.6,290,805.4,23,0,0
5/1/2018,3:45:00,8.8,0.8,210,805.6,24,0,0
5/1/2018,4:00:00,9.9,1,177,805.8,26,0,0
5/1/2018,4:15:00,10.7,0.3,218,805.9,25,0,0
5/1/2018,4:30:00,11.2,0.5,206,806,27,0,0
5/1/2018,4:45:00,11.6,0.3,240,806.1,28,0,0
5/1/2018,5:00:00,11.6,0.4,239,806,29,0,0
5/1/2018,5:15:00,12,0.7,238,806,31,0,0
5/1/2018,5:30:00,11.1,0.5,245,805.9,33,0,0
5/1/2018,5:45:00,11.5,0.8,321,805.8,36,0,0
5/1/2018,6:00:00,11.6,0.6,306,805.7,36,0,0
5/1/2018,6:15:00,12,0.7,303,805.5,37,0,0
