Date,Time,Temp,WS,WD,Pressure,Humidity,Rain Daily,Sol Rad
01/02/2015, 07:00:00,7.5,3.4,4,821.3,99,1,0
01/02/2015, 07:15:00,7.5,3.1,19,821.4,99,1.5,0
01/02/2015, 07:30:00,7.4,3.4,4,821.6,99,2,0
01/02/2015, 07:45:00,7.5,3.6,22,821.6,99,3,22
01/02/2015, 08:00:00,7.7,3,4,821.7,99,3,19
01/02/2015, 08:15:00,7.7,3.2,19,821.9,99,3.5,14
01/02/2015, 08:30:00,7.7,3,16,822,99,3.5,7
01/02/2015, 08:45:00,7.6,4,12,822.2,99,4,11
01/02/2015, 09:00:00,7.6,3.4,19,822.4,99,5,9
01/02/2015, 09:15:00,7.7,4.6,17,822.6,99,5.5,33
01/02/2015, 09:30:00,8.1,5,33,822.7,99,6,107
01/02/2015, 09:45:00,8.2,5,47,822.8,99,6,100
01/02/2015, 10:00:00,8.1,4.9,9,823,99,6,46
01/02/2015, 10:15:00,7.8,3.4,57,823.1,99,7,22
01/02/2015, 10:30:00,8,2.3,29,823.1,99,7.5,39
01/02/2015, 10:45:00,7.8,4.1,55,822.9,99,8.5,90
01/02/2015, 11:00:00,8.3,3.9,24,822.8,99,9.5,162
01/02/2015, 11:15:00,8.5,4.3,17,822.8,99,10,125
01/02/2015, 11:30:00,8.4,3.3,25,822.8,99,10,59
01/02/2015, 11:45:00,8.1,5,27,822.6,99,10,52
01/02/2015, 12:00:00,8,5.5,22,822.5,99,11,86
01/02/2015, 12:15:00,8,5.1,49,822.3,99,11.5,60
01/02/2015, 12:30:00,8.3,2.5,37,822.3,99,11.5,39
01/02/2015, 12:45:00,7.9,5.2,68,822.1,99,12,53
01/02/2015, 13:00:00,7.9,3.6,88,822,99,12.5,57
01/02/2015, 13:15:00,7.8,1.4,135,821.9,99,13,25
01/02/2015, 13:30:00,7.7,1.7,100,821.8,99,13.5,39
01/02/2015, 13:45:00,7.6,2.3,118,821.7,99,15,15
01/02/2015, 14:00:00,7.5,6.2,54,821.7,99,15.5,25
01/02/2015, 14:15:00,7.5,4.1,88,821.4,99,16.5,16
01/02/2015, 14:30:00,7.5,2.8,70,821.3,99,16.5,13
01/02/2015, 14:45:00,7.5,3.2,29,821,99,17,14
01/02/2015, 15:00:00,7.7,4,0,820.7,99,17,5
01/02/2015, 15:15:00,7.8,5,17,821,99,18.5,3
01/02/2015, 15:30:00,7.8,5.4,2,820.9,99,21,5
01/02/2015, 15:45:00,7.8,3.5,52,820.9,99,21.5,0
01/02/2015, 16:00:00,7.8,2.2,31,820.9,99,22,0
01/02/2015, 16:15:00,7.8,2.8,39,820.8,99,23.5,0
01/02/2015, 16:30:00,7.8,4.6,11,820.7,99,24.5,0
01/02/2015, 16:45:00,7.8,2.2,11,820.8,99,25.5,0
01/02/2015, 17:00:00,7.7,4.5,13,820.8,99,26,0
01/02/2015, 17:15:00,7.7,3.7,2,821.1,99,26,0
01/02/2015, 17:30:00,7.7,5.2,19,821.1,99,26.5,0
01/02/2015, 17:45:00,7.8,5.1,7,821.1,99,27,0
01/02/2015, 18:00:00,7.8,3.5,17,821.2,99,27,0
01/02/2015, 18:15:00,7.8,3.4,14,821.3,99,27,0
01/02/2015, 18:30:00,7.8,4.1,17,821.4,99,27,0
01/02/2015, 18:45:00,7.8,4.1,16,821.7,99,27.5,0
01/02/2015, 19:00:00,7.8,4.5,88,821.7,99,27.5,0
01/02/2015, 19:15:00,7.8,4.8,55,821.8,99,27.5,0
01/02/2015, 19:30:00,7.8,3.3,46,822,99,28,0
01/02/2015, 19:45:00,7.8,5.6,81,821.9,99,28,0
01/02/2015, 20:00:00,7.8,3.9,40,821.9,99,28,0
01/02/2015, 20:15:00,7.9,3.8,25,822,99,28,0
01/02/2015, 20:30:00,8,4,57,822.2,99,28,0
01/02/2015, 20:45:00,8,1.7,150,822.4,99,28.5,0
01/02/2015, 21:00:00,8,2.3,102,822.4,99,29.5,0
01/02/2015, 21:15:00,7.9,3,22,822.5,99,29.5,0
01/02/2015, 21:30:00,7.9,3.3,33,822,99,30,0
01/02/2015, 21:45:00,8,1.6,14,822.3,99,30,0
01/02/2015, 22:00:00,7.9,1.6,97,822.3,99,30.5,0
01/02/2015, 22:15:00,7.8,2.7,11,822.1,99,30.5,0
01/02/2015, 22:30:00,7.8,3.8,11,822,99,30.5,0
01/02/2015, 22:45:00,7.7,3,15,821.8,99,30.5,0
01/02/2015, 23:00:00,7.7,2.7,11,821.9,99,30.5,0
01/02/2015, 23:15:00,7.7,3.6,55,822,99,30.5,0
01/02/2015, 23:30:00,7.7,4.1,55,821.9,99,30.5,0
01/02/2015, 23:45:00,7.7,3,9,821.8,99,30.5,0
01/03/2015, 00:00:00,7.7,1.8,17,821.9,99,30.5,0
01/03/2015, 00:15:00,7.7,2.4,17,821.9,99,0,0
01/03/2015, 00:30:00,7.8,4.1,11,821.5,99,0,0
01/03/2015, 00:45:00,8.2,5.1,7,821.3,99,0,0
01/03/2015, 01:00:00,8.2,3.7,7,821.4,99,0,0
01/03/2015, 01:15:00,8.3,4,9,821.4,99,0,0
01/03/2015, 01:30:00,8.3,1.2,151,821.5,99,0,0
01/03/2015, 01:45:00,8.2,1,25,821.2,99,0,0
01/03/2015, 02:00:00,8.2,0.4,359,820.9,99,1.5,0
01/03/2015, 02:15:00,8.3,2.2,31,820.7,99,3.5,0
01/03/2015, 02:30:00,8.1,1.1,50,820.7,99,6,0
01/03/2015, 02:45:00,8.3,1.9,17,820.5,99,7,0
01/03/2015, 03:00:00,8.3,0.6,197,820.4,99,7.5,0
01/03/2015, 03:15:00,8.3,1.8,204,820.2,99,8,0
01/03/2015, 03:30:00,7.5,4.3,231,820.1,99,9.5,0
01/03/2015, 03:45:00,6.5,6,267,820.1,99,11,0
01/03/2015, 04:00:00,6.4,5.8,260,820,99,11.5,0
01/03/2015, 04:15:00,6.4,3.9,244,819.9,99,12,0
01/03/2015, 04:30:00,6.5,2.1,269,819.9,99,12.5,0
01/03/2015, 04:45:00,6.6,0.3,359,819.9,99,13,0
01/03/2015, 05:00:00,6.7,1.4,291,819.9,99,14,0
01/03/2015, 05:15:00,7,1.7,289,819.5,99,14.5,0
01/03/2015, 05:30:00,7.4,2.6,275,819.4,99,14.5,0
01/03/2015, 05:45:00,7.5,4.1,260,819.3,99,14.5,0
01/03/2015, 06:00:00,7.4,3.8,263,819.5,99,14.5,0
01/03/2015, 06:15:00,7.7,1.9,272,819.5,99,14.5,0
01/03/2015, 06:30:00,7.1,1.6,277,819.6,99,14.5,0
01/03/2015, 06:45:00,7.3,2.1,355,819.6,99,15,0
01/03/2015, 07:00:00,7.7,2.3,7,819.8,99,15,0
01/03/2015, 07:15:00,6.8,5.6,12,819.9,99,15.5,0
01/03/2015, 07:30:00,6.7,5,4,820.2,99,16,0
01/03/2015, 07:45:00,6.6,6.3,11,820.2,99,16,0
01/03/2015, 08:00:00,6.8,6.2,28,820.3,99,16.5,3
01/03/2015, 08:15:00,6.9,4.6,7,820.6,99,16.5,11
01/03/2015, 08:30:00,7,4.4,4,821,99,16.5,5
01/03/2015, 08:45:00,7.1,4.8,7,821.3,99,16.5,12
01/03/2015, 09:00:00,6.9,5,4,821.5,99,17,42
01/03/2015, 09:15:00,7.1,4.1,7,821.9,99,17,43
01/03/2015, 09:30:00,7,4.6,36,822.1,99,17.5,47
01/03/2015, 09:45:00,7.1,4.6,14,822.2,99,17.5,72
01/03/2015, 10:00:00,7.3,3.4,4,822.2,99,17.5,89
01/03/2015, 10:15:00,7.3,4.1,46,822.4,99,17.5,103
01/03/2015, 10:30:00,7.3,4.9,11,822.4,99,17.5,90
01/03/2015, 10:45:00,7.1,6.3,17,822.3,99,17.5,108
01/03/2015, 11:00:00,7.1,4.2,2,822.2,99,17.5,95
01/03/2015, 11:15:00,7,1.4,14,822.2,99,18,95
01/03/2015, 11:30:00,7.7,1.8,19,822.2,99,18,110
01/03/2015, 11:45:00,7.4,1.6,28,822,99,18,142
01/03/2015, 12:00:00,7.2,3.2,17,821.6,99,18.5,195
01/03/2015, 12:15:00,7,1.8,36,821.4,99,18.5,199
01/03/2015, 12:30:00,7.7,3,76,821.2,99,18.5,153
01/03/2015, 12:45:00,7.8,2.8,35,821,99,18.5,209
01/03/2015, 13:00:00,8.1,2.5,16,820.7,99,18.5,164
01/03/2015, 13:15:00,8.2,1.8,33,820.7,99,18.5,180
01/03/2015, 13:30:00,8.8,3,6,820.6,99,18.5,237
01/03/2015, 13:45:00,8.6,3.8,51,820.5,99,18.5,365
01/03/2015, 14:00:00,8.7,4,31,820.5,99,18.5,283
01/03/2015, 14:15:00,9,3,5,820.5,99,18.5,224
01/03/2015, 14:30:00,8.8,4,349,820.4,99,18.5,389
01/03/2015, 14:45:00,9.2,3.7,4,820.3,99,18.5,281
01/03/2015, 15:00:00,8.8,4.3,16,820.3,99,18.5,272
01/03/2015, 15:15:00,9.2,3.2,14,820.2,99,18.5,312
01/03/2015, 15:30:00,9.3,3.3,4,820.2,99,18.5,232
01/03/2015, 15:45:00,8.6,4.1,29,820.3,99,18.5,125
01/03/2015, 16:00:00,8.7,5.6,54,820.2,99,18.5,151
01/03/2015, 16:15:00,8.4,6.4,49,820,99,18.5,196
01/03/2015, 16:30:00,8,4,51,820,99,18.5,22
01/03/2015, 16:45:00,7.7,4,47,820,99,18.5,14
01/03/2015, 17:00:00,7.6,2.1,43,820,99,18.5,13
01/03/2015, 17:15:00,7.4,5,33,819.9,99,18.5,12
01/03/2015, 17:30:00,7.5,3.4,2,819.9,99,18.5,0
01/03/2015, 17:45:00,7.5,3.6,19,820,99,18.5,0
01/03/2015, 18:00:00,7.7,1.7,30,820.1,99,18.5,0
01/03/2015, 18:15:00,7.6,3.2,2,820.2,99,18.5,0
01/03/2015, 18:30:00,7.3,4.6,11,820.3,99,18.5,0
01/03/2015, 18:45:00,7.4,4.6,22,820.3,99,18.5,0
01/03/2015, 19:00:00,6.8,3.5,11,820.3,99,18.5,0
01/03/2015, 19:15:00,6.8,5.4,9,820.4,99,18.5,0
01/03/2015, 19:30:00,6.4,4.6,1,820.4,99,18.5,0
01/03/2015, 19:45:00,6.7,4.8,16,820.5,99,18.5,0
01/03/2015, 20:00:00,7,3.5,9,820.8,99,18.5,0
01/03/2015, 20:15:00,7,4.6,14,820.9,99,18.5,0
01/03/2015, 20:30:00,6.9,4.5,4,821,99,18.5,0
01/03/2015, 20:45:00,6.8,5.2,6,820.9,99,18.5,0
01/03/2015, 21:00:00,6.8,4.4,358,821,99,19,0
01/03/2015, 21:15:00,6.8,1.9,4,821,99,19.5,0
01/03/2015, 21:30:00,6.7,2.7,11,821.1,99,20,0
01/03/2015, 21:45:00,6.6,3.2,351,821.1,99,20.5,0
01/03/2015, 22:00:00,6.5,3.3,33,821.1,99,23,0
01/03/2015, 22:15:00,6.5,4,10,821.2,99,24.5,0
01/03/2015, 22:30:00,6.3,3.6,6,821.1,99,26.5,0
01/03/2015, 22:45:00,6.4,1.8,327,821.2,99,31,0
01/03/2015, 23:00:00,6.9,3.5,73,821.2,99,35.5,0
01/03/2015, 23:15:00,6.1,14.4,6,821.2,99,48.5,0
01/03/2015, 23:30:00,6,3.1,359,821.2,99,54.5,0
01/03/2015, 23:45:00,6.9,3.9,332,821,99,55,0
01/04/2015, 00:00:00,6.2,5.4,15,821,99,55,0
01/04/2015, 00:15:00,6.7,5.5,11,821,99,0,0
01/04/2015, 00:30:00,6.8,6.3,11,821,99,1.5,0
01/04/2015, 00:45:00,6,4.3,4,820.9,99,5.5,0
01/04/2015, 01:00:00,6.2,1.9,22,820.8,99,6.5,0
01/04/2015, 01:15:00,6.5,2.1,60,820.8,99,6.5,0
01/04/2015, 01:30:00,6.4,1.8,14,820.6,99,6.5,0
01/04/2015, 01:45:00,6.3,1.9,76,820.2,99,6.5,0
01/04/2015, 02:00:00,6.5,2.5,141,820.2,99,6.5,0
01/04/2015, 02:15:00,6.6,2.5,194,820.1,99,7.5,0
01/04/2015, 02:30:00,6.8,2,201,820.3,99,7.5,0
01/04/2015, 02:45:00,6.8,2.7,199,820.2,99,7.5,0
01/04/2015, 03:00:00,6.8,3,208,820.3,99,7.5,0
01/04/2015, 03:15:00,6.8,1.9,207,820.2,99,7.5,0
01/04/2015, 03:30:00,6.7,0.7,66,820.2,99,8,0
01/04/2015, 03:45:00,6.5,1.4,244,820,99,8,0
01/04/2015, 04:00:00,6.6,2.5,211,819.9,99,8,0
01/04/2015, 04:15:00,6.6,2.6,213,819.9,99,8,0
01/04/2015, 04:30:00,6.6,1.6,209,819.9,99,8,0
01/04/2015, 04:45:00,6.5,1.7,185,819.9,99,8,0
01/04/2015, 05:00:00,6.4,1,163,820,99,8,0
01/04/2015, 05:15:00,6.3,1.8,267,820.1,99,8,0
01/04/2015, 05:30:00,6.1,0.7,283,820,99,8,0
01/04/2015, 05:45:00,6.1,0.9,228,820,99,8,0
01/04/2015, 06:00:00,6,0.9,285,820,99,8,0
01/04/2015, 06:15:00,6,1.4,269,820.2,99,8,0
01/04/2015, 06:30:00,6,1.6,273,820.4,99,8,0
01/04/2015, 06:45:00,5.8,1,302,820.5,99,8,0
01/04/2015, 07:00:00,5.9,1,4,820.8,99,8,0
01/04/2015, 07:15:00,5.9,1,37,820.9,99,8,0
01/04/2015, 07:30:00,6.1,0.9,4,821,99,8,19
01/04/2015, 07:45:00,6.6,0.5,164,821.2,99,8,44
01/04/2015, 08:00:00,6.5,0.5,162,821.4,99,8,46
01/04/2015, 08:15:00,6.8,0.1,359,821.7,99,8,70
01/04/2015, 08:30:00,7.1,0.5,168,821.9,99,8,96
01/04/2015, 08:45:00,7.3,0.6,285,822,99,8,123
01/04/2015, 09:00:00,8.5,2.8,110,822.2,99,8,169
01/04/2015, 09:15:00,8.2,1.5,47,822.4,99,8,158
01/04/2015, 09:30:00,9,0.9,135,822.4,99,8,178
01/04/2015, 09:45:00,9.9,2.8,84,822.6,99,8,219
01/04/2015, 10:00:00,9.5,3.3,91,822.7,99,8,536
01/04/2015, 10:15:00,10.7,4.2,109,822.7,99,8,565
01/04/2015, 10:30:00,9.4,2.8,112,822.7,99,8,168
01/04/2015, 10:45:00,9.8,2.4,99,822.5,93,8,215
01/04/2015, 11:00:00,9.5,1,63,822.4,99,8,737
01/04/2015, 11:15:00,10.3,1.3,168,822.4,99,8,271
01/04/2015, 11:30:00,9,1.3,164,822.3,99,8,163
01/04/2015, 11:45:00,8.9,1,11,822.1,99,8,158
01/04/2015, 12:00:00,8.8,1.3,44,821.9,99,8,174
01/04/2015, 12:15:00,8.7,1.8,353,821.7,99,8,98
01/04/2015, 12:30:00,10.5,2.4,11,821.5,89,8,731
01/04/2015, 12:45:00,9.5,1,42,821.3,99,8,904
01/04/2015, 13:00:00,10.4,3.2,132,821.1,99,8,412
01/04/2015, 13:15:00,10.7,2.3,231,821.1,99,8,965
01/04/2015, 13:30:00,12.8,1.9,345,820.9,89,8,374
01/04/2015, 13:45:00,11,2.5,161,820.9,98,8,199
01/04/2015, 14:00:00,11.2,3.4,310,820.9,98,8,350
01/04/2015, 14:15:00,10.4,2.1,50,820.8,99,8,173
01/04/2015, 14:30:00,9,2.5,350,820.7,99,8,57
01/04/2015, 14:45:00,8.7,1.3,113,820.7,99,8,41
01/04/2015, 15:00:00,8.1,1.8,296,820.6,99,8,69
01/04/2015, 15:15:00,8.6,1.5,76,820.4,99,8,56
01/04/2015, 15:30:00,9.5,4.8,31,820.4,99,8,500
01/04/2015, 15:45:00,9.7,2.5,352,820.3,99,8,231
01/04/2015, 16:00:00,8.7,2.8,359,820.3,99,8,61
01/04/2015, 16:15:00,8,1.8,233,820.3,99,8,5
01/04/2015, 16:30:00,8,1.6,253,820.3,99,8,51
01/04/2015, 16:45:00,7.6,2.8,242,820.1,99,8,53
01/04/2015, 17:00:00,7.3,3.7,261,820.2,99,8,32
01/04/2015, 17:15:00,7.2,1.6,239,820.2,99,8,15
01/04/2015, 17:30:00,6.8,2.5,315,820.2,99,8,0
01/04/2015, 17:45:00,6.9,2.6,350,820.2,99,8,0
01/04/2015, 18:00:00,7,3.7,351,820.4,99,8,0
01/04/2015, 18:15:00,7.6,4.1,19,820.3,96,8,0
01/04/2015, 18:30:00,7,2.5,329,820.5,97,8,0
01/04/2015, 18:45:00,7.3,3.3,335,820.5,96,8,0
01/04/2015, 19:00:00,7.2,3,351,820.5,95,8,0
01/04/2015, 19:15:00,6.7,3.8,359,820.5,97,8,0
01/04/2015, 19:30:00,6.6,3.6,358,820.5,99,8,0
01/04/2015, 19:45:00,6.8,2.4,319,820.6,96,8,0
01/04/2015, 20:00:00,7.1,3.8,351,820.5,92,8,0
01/04/2015, 20:15:00,7.7,2.7,356,820.6,87,8,0
01/04/2015, 20:30:00,7.9,2.5,341,820.6,84,8,0
01/04/2015, 20:45:00,7.9,2.7,4,820.6,78,8,0
01/04/2015, 21:00:00,8.2,1.6,19,820.6,74,8,0
01/04/2015, 21:15:00,8,1.6,347,820.5,77,8,0
01/04/2015, 21:30:00,8,2.6,4,820.6,75,8,0
01/04/2015, 21:45:00,7.7,3.2,2,820.6,74,8,0
01/04/2015, 22:00:00,8,3.6,7,820.5,75,8,0
01/04/2015, 22:15:00,7.9,3.7,359,820.4,74,8,0
01/04/2015, 22:30:00,8,2.6,356,820.3,73,8,0
01/04/2015, 22:45:00,7.6,0.9,342,820.1,72,8,0
01/04/2015, 23:00:00,7.6,2.1,11,820,72,8,0
01/04/2015, 23:15:00,7.3,3.3,25,819.9,76,8,0
01/04/2015, 23:30:00,7.9,1.9,14,819.9,73,8,0
01/04/2015, 23:45:00,7.7,0.9,4,819.8,72,8,0
01/05/2015, 00:00:00,7.2,0.5,2,819.7,76,8,0
01/05/2015, 00:15:00,7.6,1.7,46,819.6,73,0,0
01/05/2015, 00:30:00,7.7,1.5,39,819.5,72,0,0
01/05/2015, 00:45:00,7.8,2.6,5,819.3,66,0,0
01/05/2015, 01:00:00,7.8,3.5,4,819.3,61,0,0
01/05/2015, 01:15:00,7.1,4.4,14,819.2,67,0,0
01/05/2015, 01:30:00,7.5,2.6,13,819.2,62,0,0
01/05/2015, 01:45:00,7.9,2.4,9,819,60,0,0
01/05/2015, 02:00:00,7.3,0.9,333,818.9,66,0,0
01/05/2015, 02:15:00,7.3,1.9,4,818.5,67,0,0
01/05/2015, 02:30:00,7.3,1,353,818.5,68,0,0
01/05/2015, 02:45:00,7.2,1.1,270,818.4,63,0,0
01/05/2015, 03:00:00,7.3,3.4,327,818.1,57,0,0
01/05/2015, 03:15:00,7.1,3.5,356,818,58,0,0
01/05/2015, 03:30:00,7.8,4.3,16,817.7,50,0,0
01/05/2015, 03:45:00,8.7,4.1,27,817.6,36,0,0
01/05/2015, 04:00:00,8.9,4,265,817.4,35,0,0
01/05/2015, 04:15:00,8.6,4,339,817.4,34,0,0
01/05/2015, 04:30:00,8.1,1,12,817.3,37,0,0
01/05/2015, 04:45:00,7.7,2.5,329,817.2,39,0,0
01/05/2015, 05:00:00,7.7,2.5,290,817.2,48,0,0
01/05/2015, 05:15:00,8.1,1.2,2,817,42,0,0
01/05/2015, 05:30:00,9.1,6.2,42,817,29,0,0
01/05/2015, 05:45:00,8.7,4.1,31,817,32,0,0
01/05/2015, 06:00:00,9.3,1.7,11,817,26,0,0
01/05/2015, 06:15:00,9.5,2.4,306,816.9,21,0,0
01/05/2015, 06:30:00,9.2,2.2,329,817,26,0,0
