Date,Time,Temp,WS,WD,Pressure,Humidity,Rain Daily,Rain Hourly
01/01/2021,13:45:00,10.5,0,359,807.9,4,0,0
01/01/2021,14:00:00,10.9,0,359,808,11,0,0
01/01/2021,14:15:00,10.2,0,359,808.2,0,0,0
01/01/2021,14:30:00,10.1,0,359,808.2,1,0,0
01/01/2021,14:45:00,10,0,359,808.3,1,0,0
01/01/2021,15:00:00,10,0,359,808.4,1,0,0
01/01/2021,15:15:00,9.9,0,359,808.5,1,0,0
01/01/2021,15:30:00,10,0,359,808.5,1,0,0
01/01/2021,15:45:00,10.1,0,359,808.6,0,0,0
01/01/2021,16:00:00,10.1,0,359,808.6,0,0,0
01/01/2021,16:15:00,10.1,0,359,808.6,0,0,0
01/01/2021,16:30:00,10,0,359,808.6,1,0,0
01/01/2021,16:45:00,10.3,0,359,808.7,0,0,0
01/01/2021,17:00:00,10,0,359,808.7,1,0,0
01/01/2021,17:15:00,10.1,0,359,808.6,1,0,0
01/01/2021,17:30:00,9.7,0,359,808.6,2,0,0
01/01/2021,17:45:00,9.3,0,359,808.4,3,0,0
01/01/2021,18:00:00,9.8,0,359,808.4,1,0,0
01/01/2021,18:15:00,9.6,0,359,808.3,1,0,0
01/01/2021,18:30:00,10,0,359,808.1,1,0,0
01/01/2021,18:45:00,9.4,0,359,808.1,1,0,0
01/01/2021,19:00:00,9.2,0,359,808.1,2,0,0
01/01/2021,19:15:00,9.4,0,359,808,2,0,0
01/01/2021,19:30:00,9.2,0,359,808,3,0,0
01/01/2021,19:45:00,9.5,0,359,808,5,0,0
01/01/2021,20:00:00,9.4,0,359,807.9,5,0,0
01/01/2021,20:15:00,9.4,0,359,807.8,7,0,0
01/01/2021,20:30:00,9.4,0,359,807.8,10,0,0
01/01/2021,20:45:00,9.5,0,359,807.8,9,0,0
01/01/2021,21:00:00,9.1,0,359,807.8,10,0,0
01/01/2021,21:15:00,9.4,0,359,807.7,10,0,0
01/01/2021,21:30:00,10.3,0,359,807.7,7,0,0
01/01/2021,21:45:00,10.4,0,359,807.7,8,0,0
01/01/2021,22:00:00,9.3,0,359,807.5,9,0,0
01/01/2021,22:15:00,8.6,0,359,807.7,12,0,0
01/01/2021,22:30:00,8.5,0,359,807.5,20,0,0
01/01/2021,22:45:00,8.6,0,359,807.5,27,0,0
01/01/2021,23:00:00,8.5,0,359,807.8,28,0,0
01/01/2021,23:15:00,8.4,0,359,807.9,29,0,0
01/01/2021,23:30:00,8.6,0,359,807.8,26,0,0
01/01/2021,23:45:00,9,0,359,808,25,0,0
02/01/2021,00:00:00,8.9,0,359,808.1,23,0,0
02/01/2021,00:15:00,9.3,0,359,808.2,17,0,0
02/01/2021,00:30:00,9.8,0,359,808.4,12,0,0
02/01/2021,00:45:00,10,0,359,808.5,9,0,0
02/01/2021,01:00:00,10.3,0,359,808.6,8,0,0
02/01/2021,01:15:00,10.7,0,359,808.7,7,0,0
02/01/2021,01:30:00,11,0,359,808.5,6,0,0
02/01/2021,01:45:00,10.4,0,359,808.7,7,0,0
02/01/2021,02:00:00,9.9,0,359,809,9,0,0
02/01/2021,02:15:00,9.5,0,359,809.2,14,0,0
02/01/2021,02:30:00,10,0,359,809.3,14,0,0
02/01/2021,02:45:00,10.3,0,359,809.5,15,0,0
02/01/2021,03:00:00,10.9,0,359,809.7,11,0,0
02/01/2021,03:15:00,11.5,0,359,810,15,0,0
02/01/2021,03:30:00,10.3,0,359,810.2,19,0,0
02/01/2021,03:45:00,11.3,0,359,810.3,16,0,0
02/01/2021,04:00:00,13,0,359,810.3,15,0,0
02/01/2021,04:15:00,13.7,0,359,810.7,14,0,0
02/01/2021,04:30:00,15,0,359,810.6,17,0,0
02/01/2021,04:45:00,15,0,359,810.6,13,0,0
02/01/2021,05:00:00,17,0,359,810.6,16,0,0
02/01/2021,05:15:00,16.3,0,359,810.5,15,0,0
02/01/2021,05:30:00,16.8,0,359,810.5,20,0,0
02/01/2021,05:45:00,14.6,0,359,810.3,22,0,0
02/01/2021,06:00:00,17.5,0,359,810.1,24,0,0
02/01/2021,06:15:00,14.7,0,359,809.9,29,0,0
02/01/2021,06:30:00,14.2,0,359,809.8,27,0,0
02/01/2021,06:45:00,14.4,0,359,809.6,26,0,0
02/01/2021,07:00:00,15.1,0,359,809.5,23,0,0
02/01/2021,07:15:00,15.1,0,359,809.3,25,0,0
02/01/2021,07:30:00,15.4,0,359,809.2,22,0,0
02/01/2021,07:45:00,14.1,0,359,809,23,0,0
02/01/2021,08:00:00,15,0,359,808.9,26,0,0
02/01/2021,08:15:00,14.6,0,359,808.8,31,0,0
02/01/2021,08:30:00,11.9,0,359,808.8,32,0,0
02/01/2021,08:45:00,11.9,0,359,808.7,32,0,0
02/01/2021,09:00:00,12.3,0,359,808.7,33,0,0
02/01/2021,09:15:00,13.6,0,359,808.6,33,0,0
02/01/2021,09:30:00,13.5,0,359,808.5,32,0,0
02/01/2021,09:45:00,13.2,0,359,808.5,34,0,0
02/01/2021,10:00:00,12.3,0,359,808.5,38,0,0
02/01/2021,10:15:00,13.1,0,359,808.4,28,0,0
02/01/2021,10:30:00,13.6,0,359,808.4,29,0,0
02/01/2021,10:45:00,13.5,0,359,808.4,31,0,0
02/01/2021,11:00:00,13.4,0,359,808.5,32,0,0
02/01/2021,11:15:00,13.3,0,359,808.3,32,0,0
02/01/2021,11:30:00,13.7,0,359,808.3,35,0,0
02/01/2021,11:45:00,13.3,0,359,808.4,37,0,0
02/01/2021,12:00:00,13.1,0,359,808.4,38,0,0
02/01/2021,12:15:00,11.8,0,359,808.4,36,0,0
02/01/2021,12:30:00,12.6,0,359,808.5,37,0,0
02/01/2021,12:45:00,13,0,359,808.5,39,0,0
02/01/2021,13:00:00,12.6,0,359,808.6,36,0,0
02/01/2021,13:15:00,12.8,0,359,808.7,38,0,0
02/01/2021,13:30:00,12.6,0,359,808.7,40,0,0
02/01/2021,13:45:00,12.5,0,359,808.8,42,0,0
02/01/2021,14:00:00,11.9,0,359,808.8,43,0,0
02/01/2021,14:15:00,12.7,0,359,809,41,0,0
02/01/2021,14:30:00,12.9,0,359,809,35,0,0
02/01/2021,14:45:00,12,0,359,809.2,30,0,0
02/01/2021,15:00:00,12.3,0,359,809.3,34,0,0
02/01/2021,15:15:00,12.6,0,359,809.4,40,0,0
02/01/2021,15:30:00,12.2,0,359,809.4,41,0,0
02/01/2021,15:45:00,12.9,0,359,809.5,35,0,0
02/01/2021,16:00:00,12.5,0,359,809.6,39,0,0
02/01/2021,16:15:00,12.5,0,359,809.6,41,0,0
02/01/2021,16:30:00,11.8,0,359,809.6,34,0,0
02/01/2021,16:45:00,11.8,0,359,809.7,41,0,0
02/01/2021,17:00:00,12,0,359,809.6,31,0,0
02/01/2021,17:15:00,11.4,0,359,809.5,29,0,0
02/01/2021,17:30:00,11.1,0,359,809.4,44,0,0
02/01/2021,17:45:00,11.1,0,359,809.4,52,0,0
02/01/2021,18:00:00,11.1,0,359,809.5,48,0,0
02/01/2021,18:15:00,10.9,0,359,809.5,55,0,0
02/01/2021,18:30:00,10.8,0,359,809.4,62,0,0
02/01/2021,18:45:00,11,0,359,809.4,62,0,0
02/01/2021,19:00:00,11.8,0,359,809.3,45,0,0
02/01/2021,19:15:00,11.2,0,359,809.3,59,0,0
02/01/2021,19:30:00,11.2,0,359,809.3,59,0,0
02/01/2021,19:45:00,11.2,0,359,809.2,59,0,0
02/01/2021,20:00:00,9.4,0,359,809.4,65,0,0
02/01/2021,20:15:00,9.7,0,359,809.3,69,0,0
02/01/2021,20:30:00,10.6,0,359,809.3,63,0,0
02/01/2021,20:45:00,12,0,359,808.9,54,0,0
02/01/2021,21:00:00,12.7,0,359,808.8,51,0,0
02/01/2021,21:15:00,12,0,359,809.1,56,0,0
02/01/2021,21:30:00,10.9,0,359,809.2,64,0,0
02/01/2021,21:45:00,8.9,0,359,808.9,85,0,0
02/01/2021,22:00:00,8.8,0,359,809,86,0,0
02/01/2021,22:15:00,9.9,0,359,809,74,0,0
02/01/2021,22:30:00,10.3,0,359,808.8,70,0,0
02/01/2021,22:45:00,10.5,0,359,808.7,68,0,0
02/01/2021,23:00:00,10.8,0,359,808.7,65,0,0
02/01/2021,23:15:00,11.6,0,359,808.4,61,0,0
02/01/2021,23:30:00,11.9,0,359,808.3,60,0,0
02/01/2021,23:45:00,11.7,0,359,808.5,60,0,0
03/01/2021,00:00:00,11.3,0,359,808.7,62,0,0
03/01/2021,00:15:00,9.1,0,359,808.8,74,0,0
03/01/2021,00:30:00,10.4,0,359,809,70,0,0
03/01/2021,00:45:00,9.7,0,359,809.1,77,0,0
03/01/2021,01:00:00,9.8,0,359,809,75,0,0
03/01/2021,01:15:00,9.5,0,359,808.7,74,0,0
03/01/2021,01:30:00,10.3,0,359,808.8,69,0,0
03/01/2021,01:45:00,10.4,0,359,809,68,0,0
03/01/2021,02:00:00,10.7,0,359,809.1,66,0,0
03/01/2021,02:15:00,10.7,0,359,809.6,67,0,0
03/01/2021,02:30:00,10.7,0,359,809.8,67,0,0
03/01/2021,02:45:00,9.8,0,359,810.3,77,0,0
03/01/2021,03:00:00,9,0,359,811,81,0,0
03/01/2021,03:15:00,7.4,0,359,810.9,97,0,0
03/01/2021,03:30:00,8.4,0,359,811,89,0,0
03/01/2021,03:45:00,8.3,0,359,810.7,96,0,0
03/01/2021,04:00:00,8.6,0,359,810.8,78,0,0
03/01/2021,04:15:00,9,0,359,811.1,73,0,0
03/01/2021,04:30:00,8.9,0,359,811.7,74,1,1
03/01/2021,04:45:00,8.4,0,359,811.4,80,1,1
03/01/2021,05:00:00,7.6,0,359,811.2,89,1,1
03/01/2021,05:15:00,8,0,359,810.5,88,1,0
03/01/2021,05:30:00,8.1,0,359,810.8,84,1,0
03/01/2021,05:45:00,7.7,0,359,810.5,87,1,0
03/01/2021,06:00:00,8.2,0,359,810.7,78,1,0
03/01/2021,06:15:00,9.1,0,359,809.9,72,1,0
03/01/2021,06:30:00,8.7,0,359,809.8,72,1,0
03/01/2021,06:45:00,8.8,0,359,809.5,71,1,0
03/01/2021,07:00:00,9,0,359,809.2,69,1,0
03/01/2021,07:15:00,9.9,0,359,809.2,65,1,0
03/01/2021,07:30:00,9.9,0,359,808.9,64,1,0
03/01/2021,07:45:00,10,0,359,808.7,65,1,0
03/01/2021,08:00:00,9.9,0,359,808.7,70,1,0
03/01/2021,08:15:00,7.8,0,359,809.4,85,1,0
03/01/2021,08:30:00,7.8,0,359,808.6,81,1,0
03/01/2021,08:45:00,7.5,0,359,808.4,87,1,0
03/01/2021,09:00:00,7.3,0,359,808.8,89,2,1
03/01/2021,09:15:00,6.3,0,359,808.7,96,2,0
03/01/2021,09:30:00,7.8,0,359,809.2,90,2,0
03/01/2021,09:45:00,7.5,0,359,809.1,95,2,0
03/01/2021,10:00:00,7.8,0,359,808.7,98,2,0
03/01/2021,10:15:00,8,0,359,808.8,96,2,0
03/01/2021,10:30:00,7.5,0,359,808.8,95,2,0
03/01/2021,10:45:00,6.8,0,359,808.8,93,3,1
03/01/2021,11:00:00,7,0,359,809.1,93,3,1
03/01/2021,11:15:00,7.3,0,359,808.8,89,3,0
03/01/2021,11:30:00,7.7,0,359,808.8,94,3,0
03/01/2021,11:45:00,7.6,0,359,809.2,95,4,1
03/01/2021,12:00:00,7.8,0,359,809.2,97,4,1
03/01/2021,12:15:00,7.7,0,359,808.9,93,4,0
03/01/2021,12:30:00,8.2,0,359,809.2,84,4,0
03/01/2021,12:45:00,8.3,0,359,809.1,84,4,0
03/01/2021,13:00:00,9.1,0,359,809.5,76,4,0
03/01/2021,13:15:00,8.9,0,359,809.9,75,4,0
03/01/2021,13:30:00,8.8,0,359,809.9,77,4,0
03/01/2021,13:45:00,7.7,0,359,810,88,4,0
03/01/2021,14:00:00,8.6,0,359,809.7,78,4,0
03/01/2021,14:15:00,9.1,0,359,809.9,76,4,0
03/01/2021,14:30:00,9.2,0,359,810.4,77,4,0
03/01/2021,14:45:00,8.4,0,359,810.5,90,4,0
03/01/2021,15:00:00,8.5,0,359,810.3,96,4,0
03/01/2021,15:15:00,8.8,0,359,809.8,87,4,0
03/01/2021,15:30:00,9.5,0,359,810.2,78,4,0
03/01/2021,15:45:00,9,0,359,810.4,85,4,0
03/01/2021,16:00:00,9,0,359,810.4,84,4,0
03/01/2021,16:15:00,9,0,359,810.4,83,4,0
03/01/2021,16:30:00,9.2,0,359,810.5,83,4,0
03/01/2021,16:45:00,9.7,0,359,810.3,77,4,0
03/01/2021,17:00:00,9.7,0,359,810.3,77,4,0
03/01/2021,17:15:00,9.8,0,359,810.3,78,4,0
03/01/2021,17:30:00,9.9,0,359,809.8,77,4,0
03/01/2021,17:45:00,10.2,0,359,809.9,73,2,2
03/01/2021,18:00:00,10.4,0,359,809.9,73,2,2
03/01/2021,18:15:00,10.4,0,359,809.6,72,2,0
03/01/2021,18:30:00,10.5,0,359,809.7,68,2,0
03/01/2021,18:45:00,10.4,0,359,810,71,2,0
03/01/2021,19:00:00,9.9,0,359,810.1,76,2,0
03/01/2021,19:15:00,9,0,359,810,83,2,0
03/01/2021,19:30:00,8.7,0,359,809.9,90,2,0
03/01/2021,19:45:00,8.5,0,359,809.8,95,2,0
03/01/2021,20:00:00,8.6,0,359,809.8,96,2,0
03/01/2021,20:15:00,8.3,0,359,809.7,95,2,0
03/01/2021,20:30:00,8.6,0,359,809.9,91,2,0
03/01/2021,20:45:00,9.3,0,359,810.2,88,2,0
03/01/2021,21:00:00,8.9,0,359,810.4,92,2,0
03/01/2021,21:15:00,8.6,0,359,810.1,97,2,0
03/01/2021,21:30:00,8.7,0,359,809.7,96,2,0
03/01/2021,21:45:00,8.7,0,359,809.3,95,2,0
03/01/2021,22:00:00,9.1,0,359,809.7,92,2,0
03/01/2021,22:15:00,9,0,359,809.8,94,2,0
03/01/2021,22:30:00,9,0,359,809.7,95,2,0
03/01/2021,22:45:00,9.3,0,359,809.8,95,2,0
03/01/2021,23:00:00,9.2,0,359,809.9,95,2,0
03/01/2021,23:15:00,9.2,0,359,809.9,93,2,0
03/01/2021,23:30:00,9.9,0,359,810,80,2,0
03/01/2021,23:45:00,10.6,0,359,810,62,2,0
04/01/2021,00:00:00,10.9,0,359,810,62,2,0
04/01/2021,00:15:00,10.6,0,359,810.1,63,2,0
04/01/2021,00:30:00,10.9,0,359,810.2,61,2,0
04/01/2021,00:45:00,11.1,0,359,810.2,60,2,0
04/01/2021,01:00:00,11.4,0,359,810.4,58,2,0
04/01/2021,01:15:00,11.4,0,359,810.5,59,2,0
04/01/2021,01:30:00,11.8,0,359,810.8,62,2,0
04/01/2021,01:45:00,11.3,0,359,811,60,2,0
04/01/2021,02:00:00,11,0,359,811,62,2,0
04/01/2021,02:15:00,11.1,0,359,811.2,59,2,0
04/01/2021,02:30:00,11.2,0,359,811.4,59,2,0
04/01/2021,02:45:00,11.6,0,359,811.6,55,2,0
04/01/2021,03:00:00,11.8,0,359,811.7,54,2,0
04/01/2021,03:15:00,11.8,0,359,811.8,61,0,0
04/01/2021,03:30:00,11.3,0,359,811.9,67,0,0
04/01/2021,03:45:00,12.1,0,359,812.2,61,0,0
04/01/2021,04:00:00,12.2,0,359,812.3,65,0,0
04/01/2021,04:15:00,12.7,0,359,812.5,61,0,0
04/01/2021,04:30:00,14.8,0,359,812.5,62,0,0
04/01/2021,04:45:00,14.3,0,359,812.7,62,0,0
04/01/2021,05:00:00,13.6,0,359,812.7,67,0,0
04/01/2021,05:15:00,11.9,0,359,812.7,78,0,0
04/01/2021,05:30:00,11.8,0,359,812.5,79,0,0
04/01/2021,05:45:00,11.6,0,359,812.2,78,0,0
04/01/2021,06:00:00,13,0,359,812.1,79,0,0
04/01/2021,06:15:00,12.4,0,359,812,78,0,0
04/01/2021,06:30:00,11.9,0,359,811.7,79,0,0
04/01/2021,06:45:00,12.3,0,359,811.5,79,0,0
04/01/2021,07:00:00,12.4,0,359,811.4,78,0,0
04/01/2021,07:15:00,12.1,0,359,811.1,81,0,0
04/01/2021,07:30:00,12.6,0,359,811.1,60,0,0
04/01/2021,07:45:00,12.9,0,359,810.9,52,0,0
04/01/2021,08:00:00,12.6,0,359,810.9,52,0,0
04/01/2021,08:15:00,12.8,0,359,810.8,57,0,0
04/01/2021,08:30:00,12.7,0,359,810.2,50,0,0
04/01/2021,08:45:00,16.6,0,359,810.2,45,0,0
04/01/2021,09:00:00,16.7,0,359,810.1,44,0,0
04/01/2021,09:15:00,14.3,0,359,810,41,0,0
04/01/2021,09:30:00,14.9,0,359,810,39,0,0
04/01/2021,09:45:00,17.6,0,359,809.9,36,0,0
04/01/2021,10:00:00,17.6,0,359,809.8,39,0,0
04/01/2021,10:15:00,16.7,0,359,809.8,50,0,0
04/01/2021,10:30:00,17.7,0,359,809.7,40,0,0
04/01/2021,10:45:00,16.8,0,359,809.6,41,0,0
04/01/2021,11:00:00,14.7,0,359,809.5,40,0,0
04/01/2021,11:15:00,14,0,359,809.5,40,0,0
04/01/2021,11:30:00,13.4,0,359,809.5,49,0,0
04/01/2021,11:45:00,12.7,0,359,809.7,64,0,0
04/01/2021,12:00:00,12.3,0,359,809.7,66,0,0
04/01/2021,12:15:00,12.2,0,359,809.3,61,0,0
04/01/2021,12:30:00,12.4,0,359,809.6,51,0,0
04/01/2021,12:45:00,12.4,0,359,809.7,50,0,0
04/01/2021,13:00:00,12.3,0,359,809.9,52,0,0
04/01/2021,13:15:00,12.3,0,359,809.9,53,0,0
04/01/2021,13:30:00,12.2,0,359,810,55,0,0
04/01/2021,13:45:00,10.8,0,359,810.1,63,0,0
04/01/2021,14:00:00,10.8,0,359,810.1,63,0,0
04/01/2021,14:15:00,10.8,0,359,810.4,63,0,0
04/01/2021,14:30:00,10.7,0,359,810.4,62,0,0
04/01/2021,14:45:00,10.5,0,359,810.6,65,0,0
04/01/2021,15:00:00,10.5,0,359,810.7,67,0,0
04/01/2021,15:15:00,10.7,0,359,810.7,62,0,0
04/01/2021,15:30:00,10.8,0,359,810.8,61,0,0
04/01/2021,15:45:00,10.7,0,359,810.9,62,0,0
04/01/2021,16:00:00,10.8,0,359,810.7,61,0,0
04/01/2021,16:15:00,10.8,0,359,810.5,60,0,0
04/01/2021,16:30:00,10.7,0,359,810.6,61,0,0
04/01/2021,16:45:00,10.3,0,359,810.6,65,0,0
04/01/2021,17:00:00,9.9,0,359,810.6,68,0,0
04/01/2021,17:15:00,10.4,0,359,810.5,62,0,0
04/01/2021,17:30:00,10.1,0,359,810.4,64,0,0
04/01/2021,17:45:00,10.4,0,359,810.3,64,0,0
04/01/2021,18:00:00,10.7,0,359,810.3,61,0,0
04/01/2021,18:15:00,10.3,0,359,810.1,64,0,0
04/01/2021,18:30:00,11,0,359,810,58,0,0
04/01/2021,18:45:00,10.9,0,359,810,61,0,0
04/01/2021,19:00:00,11.4,0,359,809.8,56,0,0
04/01/2021,19:15:00,11.5,0,359,809.9,56,0,0
04/01/2021,19:30:00,10.9,0,359,809.9,59,0,0
04/01/2021,19:45:00,10.9,0,359,810,59,0,0
04/01/2021,20:00:00,10.7,0,359,810.1,60,0,0
04/01/2021,20:15:00,11,0,359,810.1,59,0,0
04/01/2021,20:30:00,11.4,0,359,809.8,57,0,0
04/01/2021,20:45:00,11.4,0,359,809.8,57,0,0
04/01/2021,21:00:00,11.3,0,359,809.9,57,0,0
04/01/2021,21:15:00,11.3,0,359,810.1,57,0,0
04/01/2021,21:30:00,11.6,0,359,810.1,54,0,0
04/01/2021,21:45:00,11.5,0,359,810,54,0,0
04/01/2021,22:00:00,11.1,0,359,809.9,56,0,0
04/01/2021,22:15:00,11.1,0,359,809.7,57,0,0
04/01/2021,22:30:00,10.8,0,359,809.4,58,0,0
04/01/2021,22:45:00,11.1,0,359,809.5,58,0,0
04/01/2021,23:00:00,11,0,359,809.6,57,0,0
04/01/2021,23:15:00,11.1,0,359,809.8,57,0,0
04/01/2021,23:30:00,11.4,0,359,809.8,55,0,0
04/01/2021,23:45:00,11.1,0,359,809.8,56,0,0
05/01/2021,00:00:00,10.9,0,359,810,57,0,0
05/01/2021,00:15:00,10.6,0,359,810,59,0,0
05/01/2021,00:30:00,10.5,0,359,810.2,60,0,0
05/01/2021,00:45:00,10.2,0,359,810.3,61,0,0
05/01/2021,01:00:00,10.3,0,359,810.6,61,0,0
05/01/2021,01:15:00,10.4,0,359,810.7,60,0,0
05/01/2021,01:30:00,10.6,0,359,810.9,60,0,0
05/01/2021,01:45:00,10.7,0,359,811.1,59,0,0
05/01/2021,02:00:00,11.1,0,359,811.3,57,0,0
05/01/2021,02:15:00,10.9,0,359,811.5,59,0,0
05/01/2021,02:30:00,10.9,0,359,811.7,59,0,0
05/01/2021,02:45:00,11.4,0,359,812,56,0,0
05/01/2021,03:00:00,11.7,0,359,812.1,54,0,0
05/01/2021,03:15:00,11.8,0,359,812.5,54,0,0
05/01/2021,03:30:00,12.5,0,359,812.5,56,0,0
05/01/2021,03:45:00,13.4,0,359,812.7,50,0,0
05/01/2021,04:00:00,14.5,0,359,812.9,51,0,0
05/01/2021,04:15:00,15.6,0,359,812.9,42,0,0
05/01/2021,04:30:00,16.4,0,359,813,46,0,0
05/01/2021,04:45:00,15.3,0,359,812.9,48,0,0
05/01/2021,05:00:00,15.2,0,359,812.9,49,0,0
05/01/2021,05:15:00,16.5,0,359,812.8,48,0,0
05/01/2021,05:30:00,16.7,0,359,812.8,48,0,0
05/01/2021,05:45:00,16.6,0,359,812.6,48,0,0
05/01/2021,06:00:00,16.2,0,359,812.4,44,0,0
05/01/2021,06:15:00,16.9,0,359,812.2,47,0,0
05/01/2021,06:30:00,18.9,0,359,811.9,44,0,0
05/01/2021,06:45:00,16.8,0,359,811.6,50,0,0
05/01/2021,07:00:00,17.2,0,359,811.4,46,0,0
05/01/2021,07:15:00,16.9,0,359,811.2,50,0,0
05/01/2021,07:30:00,17.7,0,359,810.9,50,0,0
05/01/2021,07:45:00,19.2,0,359,810.7,47,0,0
05/01/2021,08:00:00,19.5,0,359,810.5,47,0,0
05/01/2021,08:15:00,18.8,0,359,810.3,49,0,0
05/01/2021,08:30:00,15.8,0,359,810.1,52,0,0
05/01/2021,08:45:00,15.6,0,359,809.9,49,0,0
05/01/2021,09:00:00,15,0,359,809.9,58,0,0
05/01/2021,09:15:00,14.2,0,359,809.9,60,0,0
05/01/2021,09:30:00,13.3,0,359,809.8,64,0,0
05/01/2021,09:45:00,13.5,0,359,809.6,62,0,0
05/01/2021,10:00:00,14.8,0,359,809.6,59,0,0
05/01/2021,10:15:00,14.6,0,359,809.2,53,0,0
05/01/2021,10:30:00,13.9,0,359,809.2,55,0,0
05/01/2021,10:45:00,12.9,0,359,809.3,58,0,0
05/01/2021,11:00:00,12.1,0,359,809.2,59,0,0
05/01/2021,11:15:00,11.8,0,359,809.4,62,0,0
05/01/2021,11:30:00,11.8,0,359,809.6,62,0,0
05/01/2021,11:45:00,11,0,359,809.9,77,0,0
05/01/2021,12:00:00,9.9,0,359,809.8,98,1,1
05/01/2021,12:15:00,9.5,0,359,809.5,74,1,0
05/01/2021,12:30:00,9.7,0,359,808.9,77,1,0
05/01/2021,12:45:00,10.3,0,359,809.2,69,1,0
