Date,Time,Temp,WS,WD,Pressure,Humidity,Rain Daily,Sol Rad
 02/01/21, 13:00:00,16.8,3.4,269,821.9,26,0,----
 02/01/21, 13:15:00,14.9,3.9,19,821.8,29,0,----
 02/01/21, 13:30:00,13.6,3,22,821.7,35,0,----
 02/01/21, 13:45:00,13.2,2.3,205,821.6,35,0,----
 02/01/21, 14:00:00,12.4,3.2,269,821.6,34,0,----
 02/01/21, 14:15:00,11.7,3.5,298,821.6,35,0,----
 02/01/21, 14:30:00,12.1,3.5,33,821.5,41,0,----
 02/01/21, 14:45:00,11.8,1,66,821.4,40,0,----
 02/01/21, 15:00:00,12,1.7,315,821.2,39,0,----
 02/01/21, 15:15:00,12.1,1,336,821.2,36,0,----
 02/01/21, 15:30:00,11.2,3.8,2,821.2,46,0,----
 02/01/21, 15:45:00,10.7,4.9,2,821.1,46,0,----
 02/01/21, 16:00:00,11.3,4.5,4,821.1,39,0,----
 02/01/21, 16:15:00,12,3.8,345,821,37,0,----
 02/01/21, 16:30:00,12.5,2.6,342,821.1,38,0,----
 02/01/21, 16:45:00,12.7,3.2,354,821,38,0,----
 02/01/21, 17:00:00,12.6,2.9,6,821,39,0,----
 02/01/21, 17:15:00,11.9,4.5,4,820.8,43,0,----
 02/01/21, 17:30:00,11.8,1,291,821.1,45,0,----
 02/01/21, 17:45:00,11.6,2.5,352,821.1,38,0,----
 02/01/21, 18:00:00,11.8,1.8,340,821.2,40,0,----
 02/01/21, 18:15:00,11.8,0.7,7,821.2,46,0,----
 02/01/21, 18:30:00,11.2,1.3,316,821.3,39,0,----
 02/01/21, 18:45:00,11.5,1.2,305,821.4,36,0,----
 02/01/21, 19:00:00,11.8,2.6,356,821.4,45,0,----
 02/01/21, 19:15:00,11.9,1.7,4,821.4,44,0,----
 02/01/21, 19:30:00,11.8,0.8,286,821.5,43,0,----
 02/01/21, 19:45:00,11.5,0.7,216,821.6,43,0,----
 02/01/21, 20:00:00,11.4,1.2,259,821.7,40,0,----
 02/01/21, 20:15:00,11.2,1.1,266,821.9,33,0,----
 02/01/21, 20:30:00,10.9,2.1,339,822,24,0,----
 02/01/21, 20:45:00,11.3,1.4,319,822,43,0,----
 02/01/21, 21:00:00,11.1,0.9,255,822,43,0,----
 02/01/21, 21:15:00,11.2,1,328,822.1,41,0,----
 02/01/21, 21:30:00,11.8,1.5,293,822.1,43,0,----
 02/01/21, 21:45:00,11.4,1.2,208,822.2,39,0,----
 02/01/21, 22:00:00,11,1.7,308,822.2,32,0,----
 02/01/21, 22:15:00,10.9,3.5,355,822.3,42,0,----
 02/01/21, 22:30:00,11,1.5,272,822.2,34,0,----
 02/01/21, 22:45:00,10.9,3.4,310,822,30,0,----
 02/01/21, 23:00:00,10.4,2.5,325,822,57,0,----
 02/01/21, 23:15:00,10,1,7,822,60,0,----
 02/01/21, 23:30:00,10.1,1.3,349,822.1,52,0,----
 02/01/21, 23:45:00,10.2,3.2,243,822,58,0,----
 03/01/21, 00:00:00,10.1,1.6,293,821.8,64,0,----
 03/01/21, 00:15:00,9.9,2.1,326,821.9,64,0,----
 03/01/21, 00:30:00,10.5,0.5,347,821.8,54,0,----
 03/01/21, 00:45:00,10.7,1.8,349,821.8,56,0,----
 03/01/21, 01:00:00,10.2,2.7,311,821.7,64,0,----
 03/01/21, 01:15:00,10.4,3,282,821.6,62,0,----
 03/01/21, 01:30:00,9.8,3,226,821.9,65,0,----
 03/01/21, 01:45:00,8.2,3.9,272,821.7,69,0,----
 03/01/21, 02:00:00,9.4,4.2,349,821.7,68,0,----
 03/01/21, 02:15:00,9.3,5.9,16,821.2,71,0,----
 03/01/21, 02:30:00,10.6,4.3,6,821.1,63,0,----
 03/01/21, 02:45:00,11,2.2,234,821.4,62,0,----
 03/01/21, 03:00:00,10.1,3.2,210,821.6,66,0,----
 03/01/21, 03:15:00,8.9,2.6,337,821.3,76,0,----
 03/01/21, 03:30:00,8.8,1.9,246,821.4,75,0,----
 03/01/21, 03:45:00,9.3,2.3,293,821.3,72,0,----
 03/01/21, 04:00:00,9.4,1.6,300,821.2,72,0,----
 03/01/21, 04:15:00,9.7,1.8,339,820.9,68,0,----
 03/01/21, 04:30:00,9.9,0.8,10,820.9,66,0,----
 03/01/21, 04:45:00,9.6,4.5,6,820.5,67,0,----
 03/01/21, 05:00:00,10.6,1.4,12,820.4,64,0,----
 03/01/21, 05:15:00,10.7,1,328,820.6,64,0,----
 03/01/21, 05:30:00,10.6,1.2,323,820.8,64,0,----
 03/01/21, 05:45:00,9.1,2.1,255,821,72,0,----
 03/01/21, 06:00:00,8.8,0.6,203,821.2,71,0,----
 03/01/21, 06:15:00,8.8,2.2,235,821.4,75,0,----
 03/01/21, 06:30:00,8.7,2.4,22,821.4,77,0,----
 03/01/21, 06:45:00,7.7,2.8,24,820.8,81,0,----
 03/01/21, 07:00:00,8.1,3.2,6,821,77,0,----
 03/01/21, 07:15:00,8.5,2.5,24,821.2,75,0,----
 03/01/21, 07:30:00,8.9,1.8,2,821.4,74,0,----
 03/01/21, 07:45:00,9,0.4,359,821.8,72,0,----
 03/01/21, 08:00:00,10,1.8,79,822.1,67,0,----
 03/01/21, 08:15:00,9.3,2.8,4,822.4,75,0,----
 03/01/21, 08:30:00,8.5,4.9,226,823.1,78,0,----
 03/01/21, 08:45:00,6.5,1.8,342,823.1,92,0,----
 03/01/21, 09:00:00,6.9,1.4,27,823.2,91,0,----
 03/01/21, 09:15:00,6.9,1.4,155,823,93,0,----
 03/01/21, 09:30:00,6.8,1.7,42,823,90,0,----
 03/01/21, 09:45:00,6.6,0.8,240,823.3,88,0,----
 03/01/21, 10:00:00,7.1,0.8,356,823.8,84,0,----
 03/01/21, 10:15:00,6.7,7,9,823.6,86,0,----
 03/01/21, 10:30:00,6.1,4.1,4,823.4,92,0,----
 03/01/21, 10:45:00,6.3,5,11,822.6,93,0,----
 03/01/21, 11:00:00,6.5,1.3,2,823.1,89,0,----
 03/01/21, 11:15:00,6.7,2,11,822.7,89,0,----
 03/01/21, 11:30:00,6.7,29.1,13,822.9,82,0,----
 03/01/21, 11:45:00,7.3,4.6,11,822.3,80,0,----
 03/01/21, 12:00:00,7,5.9,33,822.1,81,0,----
 03/01/21, 12:15:00,7.7,8.7,359,822,76,0,----
 03/01/21, 12:30:00,7.9,26.7,25,821.6,73,0,----
 03/01/21, 12:45:00,7.6,5.4,16,821.4,76,0,----
 03/01/21, 13:00:00,8,3.3,19,821.1,73,0,----
 03/01/21, 13:15:00,8.2,6.8,16,820.9,75,0,----
 03/01/21, 13:30:00,8.4,6.7,33,821,75,0,----
 03/01/21, 13:45:00,7.4,5.3,32,821.6,81,0,----
 03/01/21, 14:00:00,6.3,60,10,820.8,85,0,----
 03/01/21, 14:15:00,5.9,20.7,2,820.4,85,0,----
 03/01/21, 14:30:00,6.2,60,2,821.3,85,0,----
 03/01/21, 14:45:00,5.5,35.7,27,821.2,88,0,----
 03/01/21, 15:00:00,6.2,12.1,353,821.6,86,0,----
 03/01/21, 15:15:00,7,1.7,240,821.4,85,0,----
 03/01/21, 15:30:00,6.4,4.3,332,821.1,89,0,----
 03/01/21, 15:45:00,7.2,2.8,39,821.1,89,0,----
 03/01/21, 16:00:00,6.9,2.4,333,820.9,87,0,----
 03/01/21, 16:15:00,5.6,5.4,4,821.1,89,0,----
 03/01/21, 16:30:00,6.2,6.5,359,821.4,88,0,----
 03/01/21, 16:45:00,5.6,8.1,29,821,89,0,----
 03/01/21, 17:00:00,6.9,5.1,322,821.1,85,0,----
 03/01/21, 17:15:00,6.9,5.6,358,821.5,86,0,----
 03/01/21, 17:30:00,7.2,2.5,14,821.4,88,0,----
 03/01/21, 17:45:00,6.3,4.3,9,821,92,0,----
 03/01/21, 18:00:00,6.1,6.3,2,821.2,90,0,----
 03/01/21, 18:15:00,6.7,3.9,0,821.1,87,0,----
 03/01/21, 18:30:00,6.7,2.9,28,821.5,87,0,----
 03/01/21, 18:45:00,6.5,4.1,31,821.7,88,0,----
 03/01/21, 19:00:00,6.3,3.6,22,822,89,0,----
 03/01/21, 19:15:00,6.1,3,27,822,91,0,----
 03/01/21, 19:30:00,6,4.1,12,821.7,91,0,----
 03/01/21, 19:45:00,6.6,5,14,821.8,88,0,----
 03/01/21, 20:00:00,6.7,3.7,7,822.3,87,0,----
 03/01/21, 20:15:00,7.8,0.6,300,822.6,82,0,----
 03/01/21, 20:30:00,7.6,3.2,4,822.4,88,0,----
 03/01/21, 20:45:00,7,5.8,9,821.9,91,0,----
 03/01/21, 21:00:00,7.2,1.7,31,822.1,90,0,----
 03/01/21, 21:15:00,8.2,0.6,270,822.4,83,0,----
 03/01/21, 21:30:00,8.3,0.2,359,822.4,79,0,----
 03/01/21, 21:45:00,8.4,0.5,183,822.5,83,0,----
 03/01/21, 22:00:00,8.4,1,112,822.5,82,0,----
 03/01/21, 22:15:00,8.4,1.6,35,822.3,80,0,----
 03/01/21, 22:30:00,8.3,3.2,16,822.4,81,0,----
 03/01/21, 22:45:00,8.4,3.3,19,822.3,80,0,----
 03/01/21, 23:00:00,8.6,4.2,12,821.9,82,0,----
 03/01/21, 23:15:00,8,2.7,17,821.8,83,0,----
 03/01/21, 23:30:00,8.1,2.6,25,821.8,83,0,----
 03/01/21, 23:45:00,8.1,2.8,20,821.6,83,0,----
 04/01/21, 00:00:00,8.3,1.8,24,821.7,82,0,----
 04/01/21, 00:15:00,8.7,0.2,359,822,79,0,----
 04/01/21, 00:30:00,8.7,1.6,226,822.1,80,0,----
 04/01/21, 00:45:00,8.2,1.6,306,822.1,83,0,----
 04/01/21, 01:00:00,7.8,1.6,168,822.1,86,0,----
 04/01/21, 01:15:00,7.7,1.1,46,822,88,0,----
 04/01/21, 01:30:00,7.6,1,161,822.1,88,0,----
 04/01/21, 01:45:00,7.5,1.8,33,821.9,88,0,----
 04/01/21, 02:00:00,7,3.6,17,821.9,90,0,----
 04/01/21, 02:15:00,7.3,1.4,29,822.3,89,0,----
 04/01/21, 02:30:00,7.8,0.9,249,822.4,89,0,----
 04/01/21, 02:45:00,7.7,0.4,359,822.1,90,0,----
 04/01/21, 03:00:00,7.4,2.5,9,821.8,92,0,----
 04/01/21, 03:15:00,7,3.1,24,821.4,94,0,----
 04/01/21, 03:30:00,7,0.8,321,821.8,94,0,----
 04/01/21, 03:45:00,7.4,0.3,359,821.9,91,0,----
 04/01/21, 04:00:00,8.1,1.8,216,821.8,89,0,----
 04/01/21, 04:15:00,8.4,1.4,227,821.7,89,0,----
 04/01/21, 04:30:00,8.4,1.6,273,821.9,89,0,----
 04/01/21, 04:45:00,8.5,1.3,317,821.9,88,0,----
 04/01/21, 05:00:00,8.5,2.4,11,822,87,0,----
 04/01/21, 05:15:00,9,1.5,353,822,74,0,----
 04/01/21, 05:30:00,9.6,0.7,336,822,67,0,----
 04/01/21, 05:45:00,10.1,1.6,31,822.1,64,0,----
 04/01/21, 06:00:00,9.9,2.2,14,822.3,67,0,----
 04/01/21, 06:15:00,9.1,3.2,11,822.2,70,0,----
 04/01/21, 06:30:00,9.1,3.1,17,822.3,70,0,----
 04/01/21, 06:45:00,9.3,4,11,822.5,68,0,----
 04/01/21, 07:00:00,9.9,3.2,2,822.7,65,0,----
 04/01/21, 07:15:00,10.4,1,287,823,64,0,----
 04/01/21, 07:30:00,10.1,0.7,2,823,65,0,----
 04/01/21, 07:45:00,10,2.4,16,823.2,65,0,----
 04/01/21, 08:00:00,10.1,0.5,356,823.4,63,0,----
 04/01/21, 08:15:00,10.3,1.5,16,823.6,61,0,----
 04/01/21, 08:30:00,10.2,2.5,9,823.7,65,0,----
 04/01/21, 08:45:00,9.9,1.4,247,823.9,70,0,----
 04/01/21, 09:00:00,9.8,1.7,353,824,80,0,----
 04/01/21, 09:15:00,10.2,0.7,298,824.3,80,0,----
 04/01/21, 09:30:00,10.6,2.3,4,824.3,79,0,----
 04/01/21, 09:45:00,11.2,2.7,9,824.5,73,0,----
 04/01/21, 10:00:00,11.5,2.2,359,824.7,74,0,----
 04/01/21, 10:15:00,12.5,3.5,355,824.7,69,0,----
 04/01/21, 10:30:00,12.9,2.6,258,824.6,76,0,----
 04/01/21, 10:45:00,11.7,1.4,183,824.7,77,0,----
 04/01/21, 11:00:00,10.7,2,303,824.6,78,0,----
 04/01/21, 11:15:00,10.6,2.7,13,824.2,82,0,----
 04/01/21, 11:30:00,11.3,0.9,33,824.1,81,0,----
 04/01/21, 11:45:00,11.2,2.3,228,824,80,0,----
 04/01/21, 12:00:00,11.6,1.4,17,823.6,79,0,----
 04/01/21, 12:15:00,11.3,2.7,356,823.5,78,0,----
 04/01/21, 12:30:00,11.5,1.7,103,823.4,80,0,----
 04/01/21, 12:45:00,11.2,3.3,16,823.1,82,0,----
 04/01/21, 13:00:00,10.6,4.9,19,822.7,84,0,----
 04/01/21, 13:15:00,11.4,1,255,822.9,59,0,----
 04/01/21, 13:30:00,11.5,1.5,326,823.1,64,0,----
 04/01/21, 13:45:00,11.8,3.5,322,823.1,55,0,----
 04/01/21, 14:00:00,11.8,3.9,22,822.6,54,0,----
 04/01/21, 14:15:00,12.9,3,144,822,64,0,----
 04/01/21, 14:30:00,14.7,3.1,17,822,51,0,----
 04/01/21, 14:45:00,13.4,4.6,2,822,48,0,----
 04/01/21, 15:00:00,13.4,3.8,25,821.9,47,0,----
 04/01/21, 15:15:00,13.9,3.4,258,821.8,49,0,----
 04/01/21, 15:30:00,14.5,2,22,821.7,50,0,----
 04/01/21, 15:45:00,14.1,3.8,307,821.8,57,0,----
 04/01/21, 16:00:00,14,1.7,192,821.6,57,0,----
 04/01/21, 16:15:00,13.8,2.6,273,821.5,51,0,----
 04/01/21, 16:30:00,13.7,2.4,346,821.5,46,0,----
 04/01/21, 16:45:00,12.6,0.5,357,821.5,63,0,----
 04/01/21, 17:00:00,12,1.7,344,821.5,66,0,----
 04/01/21, 17:15:00,11.8,1.9,332,821.6,62,0,----
 04/01/21, 17:30:00,11.8,1.3,321,821.6,67,0,----
 04/01/21, 17:45:00,11.3,2.2,346,821.6,61,0,----
 04/01/21, 18:00:00,11.5,2.3,12,821.8,57,0,----
 04/01/21, 18:15:00,11.5,1.5,9,821.9,56,0,----
 04/01/21, 18:30:00,11.4,0.6,215,822,59,0,----
 04/01/21, 18:45:00,11.2,0.8,312,822,61,0,----
 04/01/21, 19:00:00,11,1.4,234,822.1,65,0,----
 04/01/21, 19:15:00,10.1,3.1,288,822.2,67,0,----
 04/01/21, 19:30:00,10,2.7,350,822.3,64,0,----
 04/01/21, 19:45:00,10,2.3,328,822.5,66,0,----
 04/01/21, 20:00:00,10,2.3,256,822.5,65,0,----
 04/01/21, 20:15:00,9.8,1.6,264,822.7,67,0,----
 04/01/21, 20:30:00,9.7,1.2,231,822.8,69,0,----
 04/01/21, 20:45:00,9.7,1.7,337,822.9,68,0,----
 04/01/21, 21:00:00,10,2.7,317,823,64,0,----
 04/01/21, 21:15:00,10.1,1.8,248,823.1,64,0,----
 04/01/21, 21:30:00,10.1,4.1,276,822.9,63,0,----
 04/01/21, 21:45:00,10.1,5.4,277,822.6,62,0,----
 04/01/21, 22:00:00,10.2,3.1,320,822.8,62,0,----
 04/01/21, 22:15:00,10,1.6,283,822.8,64,0,----
 04/01/21, 22:30:00,9.4,3.8,2,822.7,67,0,----
 04/01/21, 22:45:00,9,1.8,50,822.7,69,0,----
 04/01/21, 23:00:00,8.1,3.3,22,822.6,74,0,----
 04/01/21, 23:15:00,8.2,3,13,822.4,74,0,----
 04/01/21, 23:30:00,8.4,2.8,9,822.4,72,0,----
 04/01/21, 23:45:00,8.7,2.4,14,822.3,71,0,----
 05/01/21, 00:00:00,8.6,2.2,11,822.1,72,0,----
 05/01/21, 00:15:00,9.1,1.7,11,822,69,0,----
 05/01/21, 00:30:00,9.3,2.5,16,821.9,67,0,----
 05/01/21, 00:45:00,9.9,0.7,172,822.1,65,0,----
 05/01/21, 01:00:00,10,1.1,54,822,64,0,----
 05/01/21, 01:15:00,9.9,0.5,173,822.2,64,0,----
 05/01/21, 01:30:00,9.7,0.3,359,822.2,65,0,----
 05/01/21, 01:45:00,10.1,0.9,22,822.2,63,0,----
 05/01/21, 02:00:00,9.7,4.9,20,821.9,65,0,----
 05/01/21, 02:15:00,10.1,2.7,14,821.9,63,0,----
 05/01/21, 02:30:00,9.9,3.1,16,822,64,0,----
 05/01/21, 02:45:00,10.1,3.4,9,822.3,62,0,----
 05/01/21, 03:00:00,10.3,2.8,16,822.3,61,0,----
 05/01/21, 03:15:00,10.4,1.9,25,822.2,60,0,----
 05/01/21, 03:30:00,10.8,1,10,822.1,58,0,----
 05/01/21, 03:45:00,10.3,2.5,9,821.9,62,0,----
 05/01/21, 04:00:00,9.4,2.5,2,821.6,65,0,----
 05/01/21, 04:15:00,9.3,1.3,4,821.7,67,0,----
 05/01/21, 04:30:00,9.2,3.3,7,821.8,66,0,----
 05/01/21, 04:45:00,9.2,2.2,358,821.9,66,0,----
 05/01/21, 05:00:00,9.5,2.5,2,821.9,65,0,----
 05/01/21, 05:15:00,9.4,2.7,6,822,64,0,----
 05/01/21, 05:30:00,9.3,1.8,27,822.2,64,0,----
 05/01/21, 05:45:00,9.1,1.2,82,822.2,65,0,----
 05/01/21, 06:00:00,9.3,1.1,25,822.4,63,0,----
 05/01/21, 06:15:00,9.1,2.4,31,822.5,65,0,----
 05/01/21, 06:30:00,9.5,1.1,132,822.9,64,0,----
 05/01/21, 06:45:00,9.4,1.5,27,822.9,65,0,----
 05/01/21, 07:00:00,9.3,2.1,7,823,65,0,----
 05/01/21, 07:15:00,9.1,3.3,9,823.3,67,0,----
 05/01/21, 07:30:00,9.3,4.9,11,823.5,64,0,----
 05/01/21, 07:45:00,9.6,2.1,17,823.7,63,0,----
